Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2020-13686297-2;(BM) 2020-057784171-001;01/12/2020 08:14;RUA NOVA RESENDE, Nº 318 - NOSSA SENHORA DE FATIMA - PASSOS;-206.999.353;-466.126.281;S06002 - CAPTURA DE ANIMAL SILVESTRE PERIGOSO / AGRESSIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/12/2020 06:37;Não
2020-13686675-8;(BM) 2020-057787463-001;01/12/2020 08:47;RUA RECANTO DA PENHA, Nº 38 - JARDIM SATELITE - PASSOS;-20.713.997;-466.230.855;V01003 - VITIMA COM CRISE CONVULSIVA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/12/2020 07:03;Não
2020-13688878-6;(BM) 2020-057814546-001;01/12/2020 11:35;RUA JOAO XXIII, Nº 808 - SAO JOAO - PASSOS;-207.343.434;-466.081.656;V01013 - VITIMA DE EMERGENCIAS PSIQUIATRICAS (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/12/2020 07:03;Não
2020-13690066-3;(BM) 2020-057828537-001;01/12/2020 13:23;RUA BAHIA, Nº 164 - NOSSA SENHORA DAS DORES - GUAXUPE;-213.130.228;-466.941.351;X03000 - EMPENHO ADMINISTRATIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/12/2020 06:37;Não
2020-13690227-0;(BM) 2020-057830094-001;01/12/2020 13:33;RUA BARAO DE PASSOS, Nº 1785 - SANTA LUZIA - PASSOS;-207.098.843;-465.978.186;V01026 - TRANSPORTE INTER-HOSPITALAR (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/12/2020 07:03;Não
2020-13691125-6;(BM) 2020-057841103-001;01/12/2020 14:31;AVENIDA COMENDADOR FRANCISCO A MAIA, Nº 2868 - MARIO MAGALHAES - PASSOS;-207.246.354;-46.612.019;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/12/2020 06:38;Não
2020-13692889-6;(BM) 2020-057865024-001;01/12/2020 16:09;RUA DOUTOR SATURNINO, Nº 236 - PASSOS;-207.235.473;-466.096.638;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/12/2020 06:38;Não
2020-13693151-7;(BM) 2020-057868225-001;01/12/2020 16:21;AVENIDA JOSE CAETANO DE ANDRADE, Nº 60 - CANDEIAS - PASSOS;-207.223.473;-466.145.575;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/12/2020 06:38;Não
2020-13693380-4;(BM) 2020-057870958-001;01/12/2020 16:31;AVENIDA EXPEDICIONARIOS, Nº 209 - CENTRO - PASSOS;-207.215.699;-466.060.223;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/12/2020 06:38;Não
2020-13693777-8;(BM) 2020-057875829-001;01/12/2020 16:55;AVENIDA EXPEDICIONARIOS, Nº 229 - CENTRO - PASSOS;-207.215.504;-466.058.639;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/12/2020 06:38;Não
2020-13694042-7;(BM) 2020-057879043-001;01/12/2020 17:11;RODOVIA MG 050, Nº 350 - NOSSA SENHORA DAS GRAÇAS - PASSOS;-207.404.494;-466.047.116;S06002 - CAPTURA DE ANIMAL SILVESTRE PERIGOSO / AGRESSIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/12/2020 06:38;Não
2020-13697754-4;(BM) 2020-057919978-001;01/12/2020 21:18;RUA JOAO PIMENTA, Nº 911 - BELA VISTA - PASSOS;-207.173.763;-465.944.932;S06002 - CAPTURA DE ANIMAL SILVESTRE PERIGOSO / AGRESSIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/12/2020 06:38;Não
2020-13697825-0;(BM) 2020-057919909-001;01/12/2020 21:25;RUA DOS MEDICOS, Nº 371 - BELO HORIZONTE - PASSOS;-207.298.538;-466.055.143;V01013 - VITIMA DE EMERGENCIAS PSIQUIATRICAS (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/12/2020 07:03;Não
2020-13701322-7;(BM) 2020-057959506-001;02/12/2020 06:58;AVENIDA PERIMETRAL, Nº 151 - PARQUE DA ESTACAO - PASSOS;-207.092.421;-466.125.297;V01025 - VITIMA DE USO / ABUSO / DEPENDENCIA DE DROGAS / ALCOOL (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/12/2020 07:36;Não
2020-13702583-6;(BM) 2020-057973211-001;02/12/2020 09:04;RUA PIUMHI / AVENIDA PENHA - PENHA - PASSOS;-207.156.415;-466.233.967;W08000 - CANCELADA POR INDISPONIBILIDADE DE VIATURA (C) (Prioridade: 3 - Baixa);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/12/2020 16:31;Não
2020-13706734-1;(BM) 2020-058023374-001;02/12/2020 14:33;RUA ESPIRITO SANTO, Nº 314 - BELA VISTA - PASSOS;-20.717.201;-465.982.841;S06005 - CAPTURA DE INSETOS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/12/2020 15:21;Não
2020-13707788-6;(BM) 2020-058036830-001;02/12/2020 15:31;RUA FARMACEUTICOS, Nº 150 - NOVO HORIZONTE - PASSOS;-207.293.932;-466.033.935;P02002 - VISTORIA EM RISCO DE QUEDA DE ARVORE (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/12/2020 16:31;Não
2020-13709559-0;(BM) 2020-058064199-001;02/12/2020 17:15;RUA TRES CORACOES, Nº 404 - CENTENARIO - PASSOS;-207.281.898;-466.127.275;O02038 - INCENDIO EM REDE ELETRICA / POSTE / CURTO-CIRCUITO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/12/2020 02:26;Não
2020-13711517-2;;02/12/2020 19:20;AVENIDA COMENDADOR FRANCISCO A MAIA, Nº S/N - PENHA - PASSOS;-20.718.126;-466.126.165;S03015 - SALVAMENTO DE SUICIDA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);;Não;Não;Não;DUPLICADA;Classificada;02/12/2020 19:37;Não
2020-13711601-7;(BM) 2020-058087804-001;02/12/2020 19:22;AVENIDA COMENDADOR FRANCISCO A MAIA, Nº S/N - PENHA - PASSOS;-20.718.126;-466.126.165;V01024 - VITIMA DE SUICIDIO (TENTATIVA) - APH CLINICO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);ASL00064 / UR08842;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/12/2020 02:26;Não
2020-13715856-0;(BM) 2020-058128962-001;03/12/2020 02:23;RUA ALEMANHA, Nº 305 - CONDOMÍNIO DAS NAÇÕES. - PASSOS;-207.295.747;-465.892.968;S06001 - SALVAMENTO DE ANIMAL EM RISCO / PERIGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/12/2020 06:16;Não
2020-13716320-5;(BM) 2020-058133940-001;03/12/2020 05:01;RUA OURO PRETO, Nº 644 - BELO HORIZONTE - PASSOS;-207.270.575;-46.609.785;W03000 - SOLICITANTE ENCONTRADO - PROVIDENCIA DISPENSADA (C) (Prioridade: 3 - Baixa);1CIA IND/2CIA/1PEL(PASSOS);UR08842;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/12/2020 06:14;Não
2020-13716653-8;(BM) 2020-058679756-001;03/12/2020 06:54;RUA ALEMANHA, Nº 305 - CONDOMÍNIO DAS NAÇÕES. - PASSOS;-207.295.747;-465.892.968;S06001 - SALVAMENTO DE ANIMAL EM RISCO / PERIGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;ATENPO-ATENDIDA POR OUTROS ÓRGÃOS;Classificada;04/12/2020 06:16;Não
2020-13718409-8;(BM) 2020-058182169-001;03/12/2020 09:38;RODOVIA MG 344, Km 89 - ITAU DE MINAS;-207.496.305;-467.688.712;S06001 - SALVAMENTO DE ANIMAL EM RISCO / PERIGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/12/2020 06:18;Não
2020-13721342-7;(BM) 2020-058192255-001;03/12/2020 13:49;RUA CUBA, Nº S/N - NOVO MUNDO - PASSOS;-207.255.238;-46.590.616;S06002 - CAPTURA DE ANIMAL SILVESTRE PERIGOSO / AGRESSIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/12/2020 06:20;Não
