Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2020-09289600-6;;01/02/2020 06:35;RUA MANGAS, Nº 421 - NOSSA SENHORA DE LOURDES - PASSOS;-206.966.612;-466.190.699;V01003 - VITIMA COM CRISE CONVULSIVA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;ATENPO-ATENDIDA POR OUTROS ÓRGÃOS;Classificada;04/02/2020 13:21;Não
2020-09290791-3;;01/02/2020 09:30;AVENIDA COMENDADOR FRANCISCO A MAIA, Nº S/N - CENTRO - PASSOS;-2.071.934;-466.130.801;W07000 - TROTE (C) (Prioridade: 3 - Baixa);1CIA IND/2CIA/1PEL(PASSOS);;Não;Não;Não;W07000-TROTE;Classificada;01/02/2020 09:51;Não
2020-09294633-4;(BM) 2020-005516055-001;01/02/2020 16:25;RUA JOSE MERCHIORATO, Nº S/N - SANTA CASA - PASSOS;-207.130.384;-466.148.073;W01000 - SOLICITANTE NAO ENCONTRADO (C) (Prioridade: 3 - Baixa);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/02/2020 02:33;Não
2020-09294855-6;(BM) 2020-005516187-001;01/02/2020 16:46;RUA DOUTOR CARVALHO, Nº 1455 - NOSSA SENHORA DAS GRAÇAS - PASSOS;-207.352.269;-466.037.303;S04014 - SALVAMENTO DE PESSOA COM DEDO ESTRANGULADO POR ANEL (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/02/2020 01:54;Não
2020-09295409-6;(BM) 2020-005548756-002;01/02/2020 17:36;RUA MONTREAL, Nº 788 - JARDIM CANADA II - PASSOS;-207.550.298;-466.077.853;O04012 - INCENDIO EM LOTE VAGO (AREA URBANA) (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/02/2020 01:53;Não
2020-09295987-2;(BM) 2020-005535744-001;01/02/2020 18:20;RUA PARA, Nº 1079 - BELA VISTA - PASSOS;-207.129.463;-466.009.428;V01999 - OUTROS TIPOS DE APH CLINICO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/02/2020 01:55;Não
2020-09297752-0;(BM) 2020-005550783-001;01/02/2020 20:34;RUA MANOEL PIMENTA DA SILVEIRA, Nº 30 - COHAB 3 - PASSOS;-207.058.253;-466.251.008;V03018 - VITIMA DE QUEDA DA PROPRIA ALTURA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/02/2020 01:57;Não
2020-09300936-4;(BM) 2020-005584957-001;02/02/2020 00:42;RUA JOAO TEIXEIRA MENDES, Nº S/N - FLAMBOYANT - PASSOS;-207.553.047;-4.660.264;V02202 - VITIMA DE CHOQUE DE MOTOCICLETA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/02/2020 01:58;Não
2020-09301693-0;(BM) 2020-005585137-001;02/02/2020 01:47;RUA IMACULADA CONCEICAO, Nº 1050 - COHAB 4 - PASSOS;-207.219.451;-466.346.794;O02001 - INCENDIO EM RESIDENCIA/HABITACAO UNIFAMILIAR (CASA) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/02/2020 02:00;Não
2020-09302037-7;(BM) 2020-005589399-001;02/02/2020 02:22;RUA BAHIA, Nº 713 - BELA VISTA 2 - PASSOS;-207.130.751;-465.976.852;S04009 - SALVAMENTO DE PESSOA PRESA EM IMOVEL (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/02/2020 02:55;Não
