Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2020-12211344-1;(BM) 2020-042315782-001;01/09/2020 07:10;RUA DOUTOR CARVALHO, Nº S/N - CENTRO - PASSOS;-207.218.279;-466.083.676;X08000 - ACOMPANHAMENTO DE BOMBEIRO MILITAR/MILITAR/POLICIAL/OUTRA AU (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);1193;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2020 01:18;Não
2020-12211972-4;(BM) 2020-042200812-001;01/09/2020 08:19;RUA VITORIA, Nº 291 - JARDIM COLEGIO DE PASSOS - PASSOS;-207.204.234;-46.594.191;O02027 - INCENDIO EM VEICULO AUTOMOTOR (EXCETO TANQUE DE CARGA) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2020 01:17;Não
2020-12214862-2;(BM) 2020-042251751-001;01/09/2020 11:59;RODOVIA MG 050, Nº S/N - NOSSA SENHORA DAS GRAÇAS - PASSOS;-20.739.951;-466.020.282;O04008 - INCENDIO EM AREA RURAL NAO PROTEGIDA (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2020 01:18;Não
2020-12215622-4;(BM) 2020-042308477-001;01/09/2020 13:21;AVENIDA NACOES, Nº S/N - VILA RICA - PASSOS;-20.727.772;-465.999.239;O04001 - INCENDIO EM UNIDADE DE CONSERVACAO (UC) (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2020 01:18;Não
2020-12217348-5;(BM) 2020-042261744-001;01/09/2020 15:03;ESTRADA PRINCIPAL ESTRADA DA JULIEIRA KM 29 - FAZENDA LIMEIRA, Nº S/N - PASSOS;-205.384.195;-467.504.418;O04003 - INCENDIO EM PRODUCAO AGRICOLA / PASTO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2020 01:18;Não
2020-12218331-8;(BM) 2020-042273883-001;01/09/2020 15:55;AVENIDA JK, Nº S/N - MONSENHOR MESSIAS - PASSOS;-207.375.965;-465.963.062;V02103 - VITIMA DE ATROPELAMENTO POR AUTOMOVEL (CARRO / CAMINHONETE) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2020 01:17;Não
2020-12219247-9;(BM) 2020-042285640-001;01/09/2020 16:49;RUA OCTAVIANO CAETANO CINTRA, Nº S/N - JARDIM PINHEIROS - PASSOS;-207.241.572;-466.234.419;O04011 - INCENDIO EM AREA URBANA NAO PROTEGIDA (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2020 01:18;Não
2020-12226461-9;(BM) 2020-042366559-001;02/09/2020 03:28;TRAVESSA DO MEIO, Nº S/N - NOVO HORIZONTE - PASSOS;-207.342.587;-466.010.052;O02035 - INCENDIO EM AMONTOADO DE PNEUS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2020 07:45;Não
2020-12229442-0;(BM) 2020-042398595-001;02/09/2020 10:24;RUA CAIAPOS, Nº 92 - SAO BENEDITO - PASSOS;-207.204.557;-466.023.226;P02004 - VISTORIA EM RISCO DE DESABAMENTO / DESMORONAMENTO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/09/2020 05:59;Não
2020-12230630-8;(BM) 2020-042413316-001;02/09/2020 11:58;RUA PAULO BRUNO DA SILVEIRA SOBRINHO, Nº 90 - FLAMBOYANT - PASSOS;-207.551.115;-466.046.961;V01018 - VITIMA DE MAL NAO DEFINIDO (DISTURBIO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/09/2020 06:33;Não
2020-12231222-7;(BM) 2020-042420634-001;02/09/2020 13:05;RUA SANTA CASA, Nº S/N - JARDIM SATELITE - PASSOS;-207.151.601;-466.179.019;S06002 - CAPTURA DE ANIMAL SILVESTRE PERIGOSO / AGRESSIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/09/2020 06:14;Não
2020-12231809-6;(BM) 2020-042427952-001;02/09/2020 13:53;AVENIDA ANTONIO ADAO DA SILVA, Nº 101 - COHAB 4 - PASSOS;-207.199.713;-466.307.666;W03000 - SOLICITANTE ENCONTRADO - PROVIDENCIA DISPENSADA (C) (Prioridade: 3 - Baixa);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/09/2020 06:35;Não
2020-12231849-0;(BM) 2020-042428173-001;02/09/2020 13:55;AVENIDA SABIA, Nº S/N - PARQUE DA FAZENDA - PASSOS;-207.371.994;-466.090.079;O04012 - INCENDIO EM LOTE VAGO (AREA URBANA) (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/09/2020 06:38;Não
2020-12232311-0;(BM) 2020-042433501-001;02/09/2020 14:20;RUA ELZO CALIXTO MATTAR, Nº S/N - NOSSA SENHORA DAS GRAÇAS - PASSOS;-2.073.897;-466.060.144;P02002 - VISTORIA EM RISCO DE QUEDA DE ARVORE (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/09/2020 06:15;Não
2020-12234696-8;(BM) 2020-042463367-001;02/09/2020 16:26;ESTRADA PRINCIPAL BANANAL, Nº S/N - PASSOS;-20.650.833;-46.740.833;S06007 - CORTE / PODA DE ARVORE COM RISCO IMINENTE DE QUEDA (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/09/2020 06:34;Não
2020-12235313-2;(BM) 2020-042471034-001;02/09/2020 17:04;RUA CACHOEIRAS, Nº S/N - NOVO HORIZONTE - PASSOS;-207.334.402;-465.987.816;S06001 - SALVAMENTO DE ANIMAL EM RISCO / PERIGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/09/2020 06:39;Não
2020-12236226-5;(BM) 2020-042482391-001;02/09/2020 18:04;RUA SANTA CASA, Nº S/N - JARDIM SATELITE - PASSOS;-207.151.601;-466.179.019;S06002 - CAPTURA DE ANIMAL SILVESTRE PERIGOSO / AGRESSIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/09/2020 06:16;Não
2020-12237517-3;(BM) 2020-042496038-001;02/09/2020 19:26;AVENIDA JK, Nº S/N - MONSENHOR MESSIAS - PASSOS;-207.375.965;-465.963.062;S06006 - EXTERMINIO DE INSETOS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/09/2020 06:17;Não
2020-12238680-0;(BM) 2020-042508495-001;02/09/2020 20:49;RODOVIA MG 050, Km 348 - PASSOS;-207.281.619;-4.654.559;O04003 - INCENDIO EM PRODUCAO AGRICOLA / PASTO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/09/2020 06:40;Não
2020-12239367-3;(BM) 2020-042515393-001;02/09/2020 21:38;AVENIDA COMENDADOR FRANCISCO A MAIA, Nº S/N - CENTRO - PASSOS;-2.071.934;-466.130.801;V01010 - VITIMA COM DOR PRECORDIAL (PEITO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/09/2020 06:36;Não
2020-12242011-3;(BM) 2020-042544103-001;03/09/2020 02:24;AVENIDA PAINEIRA, Nº 2248 - SERRA DAS BRISAS - PASSOS;-207.335.368;-465.947.174;O02036 - INCENDIO EM AMONTOADO DE MADEIRA (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/09/2020 09:05;Não
2020-12243764-7;(BM) 2020-042562525-001;03/09/2020 08:34;RODOVIA MG 050, Km 345 - PASSOS;-207.284.493;-465.132.659;O04007 - INCENDIO EM PROPRIEDADE RURAL PARTICULAR (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/09/2020 09:05;Não
2020-12245367-8;(BM) 2020-042581127-001;03/09/2020 10:25;RUA BAHIA, Nº 47 - BELA VISTA - PASSOS;-20.717.235;-466.019.477;V03018 - VITIMA DE QUEDA DA PROPRIA ALTURA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/09/2020 09:06;Não
2020-12248273-2;(BM) 2020-042615515-001;03/09/2020 14:22;RUA MONTES CLAROS, Nº 341 - COHAB 3 - PASSOS;-207.069.699;-466.264.091;S06001 - SALVAMENTO DE ANIMAL EM RISCO / PERIGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/09/2020 09:05;Não
2020-12248319-1;(BM) 2020-042616381-001;03/09/2020 14:26;ESTRADA AREIAS, Nº S/N - PASSOS;-207.381.807;-46.581.987;O04008 - INCENDIO EM AREA RURAL NAO PROTEGIDA (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/09/2020 09:05;Não
2020-12250808-0;(BM) 2020-042649366-001;03/09/2020 16:35;RUA SAO JOSE, Nº 383 - COUNTRY CLUB - POCOS DE CALDAS;-217.879.543;-465.915.699;W99000 - OUTROS PROCEDIMENTOS ADMINISTRATIVOS (C) (Prioridade: 3 - Baixa);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/09/2020 09:05;Não
2020-12253530-2;(BM) 2020-042678800-001;03/09/2020 19:11;AVENIDA PERIMETRAL, Nº S/N - PENHA - PASSOS;-207.217.481;-466.215.253;O04012 - INCENDIO EM LOTE VAGO (AREA URBANA) (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/09/2020 09:06;Não
2020-12259791-9;;04/09/2020 07:46;RUA SAO JOSE, Nº 383 - COUNTRY CLUB - POCOS DE CALDAS;-217.879.543;-465.915.699;W99000 - OUTROS PROCEDIMENTOS ADMINISTRATIVOS (C) (Prioridade: 3 - Baixa);1CIA IND/2CIA/1PEL(PASSOS);;Não;Não;Não;DUPLICADA;Classificada;05/09/2020 19:51;Não
2020-12259794-7;(BM) 2020-042745010-001;04/09/2020 07:49;RUA DOUTOR CARVALHO, Nº 1455 - NOSSA SENHORA DAS GRAÇAS - PASSOS;-207.352.269;-466.037.303;W99000 - OUTROS PROCEDIMENTOS ADMINISTRATIVOS (C) (Prioridade: 3 - Baixa);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;07/09/2020 05:13;Não
2020-12260733-0;(BM) 2020-042770706-001;04/09/2020 09:04;RUA DEPUTADO LOURENCO DE ANDRADE, Nº S/N - CENTRO - PASSOS;-207.161.902;-466.095.701;O04012 - INCENDIO EM LOTE VAGO (AREA URBANA) (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;05/09/2020 19:50;Não
2020-12262821-6;(BM) 2020-042787008-001;04/09/2020 11:47;AVENIDA ANTONIO ADAO DA SILVA, Nº S/N - PENHA 2 - PASSOS;-207.196.212;-466.310.269;O04011 - INCENDIO EM AREA URBANA NAO PROTEGIDA (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;05/09/2020 19:50;Não
2020-12264154-4;(BM) 2020-042794614-001;04/09/2020 13:48;LADEIRA SANTA CRUZ, Nº S/N - MARRECA - CONCEICAO DA APARECIDA;-210.902.788;-462.037.519;P01002 - VISTORIA DE LIBERACAO / EMISSAO DE AVCB (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;05/09/2020 19:50;Não
