Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2020-11748621-5;(BM) 2020-036842916-001;01/08/2020 04:03;RODOVIA PASSOS / GLORIA, Nº S/N - PASSOS;-20.700.737;-46.586.887;V02102 - VITIMA DE ATROPELAMENTO POR MOTOCICLETA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/08/2020 05:05;Não
2020-11749622-3;(BM) 2020-036854795-001;01/08/2020 08:13;ESTRADA PRINCIPAL LINHA BANANAL KM15, Nº S/N - PASSOS;-20.679.444;-46.694.167;V03018 - VITIMA DE QUEDA DA PROPRIA ALTURA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/08/2020 06:22;Não
2020-11749709-0;(BM) 2020-036854949-001;01/08/2020 08:28;AVENIDA UNIMED, Nº S/N - MIRANTE DO VALE - PASSOS;-207.234.112;-465.770.051;S06002 - CAPTURA DE ANIMAL SILVESTRE PERIGOSO / AGRESSIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/08/2020 18:47;Não
2020-11750618-3;(BM) 2020-036865033-001;01/08/2020 10:17;RUA ARIES, Nº S/N - SERRA VERDE - PASSOS;-207.410.326;-465.938.169;O02033 - INCENDIO EM AMONTOADO DE LIXO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/08/2020 18:47;Não
2020-11751565-4;(BM) 2020-036875405-001;01/08/2020 12:19;RUA PONTA PORA, Nº 283 - BELA VISTA - PASSOS;-207.126.413;-465.997.494;V01018 - VITIMA DE MAL NAO DEFINIDO (DISTURBIO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/08/2020 06:25;Não
2020-11751818-8;(BM) 2020-036878149-001;01/08/2020 12:53;RUA MATOZINHOS, Nº S/N - COHAB 2 - PASSOS;-207.105.616;-466.314.028;W01000 - SOLICITANTE NAO ENCONTRADO (C) (Prioridade: 3 - Baixa);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/08/2020 06:27;Não
2020-11752439-5;(BM) 2020-036884973-001;01/08/2020 14:08;RUA PECUARIA, Nº S/N - SAO FRANCISCO - PASSOS;-20.728.996;-466.183.726;W04000 - NADA CONSTATADO (C) (Prioridade: 3 - Baixa);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/08/2020 18:45;Não
2020-11753007-6;(BM) 2020-036928189-001;01/08/2020 14:54;RUA MARANHAO, Nº 157 - BELA VISTA - PASSOS;-207.156.403;-466.019.521;S06005 - CAPTURA DE INSETOS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/08/2020 06:22;Não
2020-11753184-1;(BM) 2020-036893316-001;01/08/2020 15:05;AVENIDA SAUDADE, Nº 84 - SAO BENEDITO - PASSOS;-207.236.382;-466.022.294;S06005 - CAPTURA DE INSETOS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/08/2020 18:44;Não
2020-11753417-8;(BM) 2020-036896166-001;01/08/2020 15:22;RUA TUPIS, Nº 224 - CANDEIAS - PASSOS;-207.210.484;-466.176.637;S06005 - CAPTURA DE INSETOS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/08/2020 06:22;Não
