Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2020-08879029-0;(BM) 2020-000017506-001;01/01/2020 00:51;RODOVIA MG 050, Km 315 - SAO JOAO BATISTA DO GLORIA;-206.496.808;-462.838.715;V03021 - VITIMA DE SUICIDIO (TENTATIVA) - APH TRAUMA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/01/2020 07:15;Não
2020-08884104-2;(BM) 2020-000042839-001;01/01/2020 11:02;RODOVIA MG 050, Km 335 - PASSOS;-207.249.325;-464.098.969;S06002 - CAPTURA DE ANIMAL SILVESTRE PERIGOSO / AGRESSIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064 / ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/01/2020 00:03;Não
2020-08884529-1;(BM) 2020-000091411-001;01/01/2020 12:17;RUA DOUTOR CARVALHO, Nº S/N - NOSSA SENHORA DAS GRAÇAS - PASSOS;-207.380.607;-466.027.812;R01999 - OUTROS TIPOS DE ACOES DE APOIO A COMUNIDADE   (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/01/2020 19:24;Não
2020-08886730-0;(BM) 2020-000089020-001;01/01/2020 16:40;RODOVIA MG 050, Km 315, Nº S/N - CAPITOLIO;;;V03019 - VITIMA DE QUEDA DE ALTURA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/01/2020 19:25;Não
2020-08889355-0;(BM) 2020-000101252-001;01/01/2020 20:40;RUA AGUAS MARINHAS, Nº 1413 - ACLIMACAO - PASSOS;-207.526.478;-466.012.761;S06006 - EXTERMINIO DE INSETOS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/01/2020 00:03;Não
2020-08891141-9;(BM) 2020-000142130-001;01/01/2020 23:57;RUA ITABIRA, Nº 507 - CALIFORNIA - PASSOS;-207.033.588;-466.188.788;W03000 - SOLICITANTE ENCONTRADO - PROVIDENCIA DISPENSADA (C) (Prioridade: 3 - Baixa);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/01/2020 07:26;Não
2020-08893151-3;(BM) 2020-000152620-001;02/01/2020 08:41;RUA IMACULADA CONCEICAO, Nº 451 - COHAB 4 - PASSOS;-20.720.194;-466.292.176;V01999 - OUTROS TIPOS DE APH CLINICO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/01/2020 15:17;Não
2020-08893408-8;(BM) 2020-000152320-001;02/01/2020 09:06;RODOVIA MG 050, Nº S/N - NOSSA SENHORA DAS GRAÇAS - PASSOS;-20.739.951;-466.020.282;S06002 - CAPTURA DE ANIMAL SILVESTRE PERIGOSO / AGRESSIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/01/2020 21:48;Não
2020-08896449-1;(BM) 2020-000197521-001;02/01/2020 14:19;RUA JOAO XXIII, Nº 618 - EXPOSICAO - PASSOS;-207.331.351;-466.095.919;S06001 - SALVAMENTO DE ANIMAL EM RISCO / PERIGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/01/2020 15:05;Não
2020-08898217-7;(BM) 2020-000246708-001;02/01/2020 16:26;RUA ANGRA DOS REIS, Nº S/N - RECANTO DA HARMONIA - PASSOS;-207.012.838;-465.985.052;V02408 - VITIMA DE COLISAO ENTRE AUTOMOVEL X MOTOCICLETA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/01/2020 18:11;Não
2020-08898969-2;(BM) 2020-000263404-001;02/01/2020 17:22;TRAVESSA BELO HORIZONTE, Nº 43 - BELO HORIZONTE - PASSOS;-207.280.609;-466.050.987;O03003 - VAZAMENTO DE GLP / GAS NATURAL (COZINHA) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/01/2020 21:47;Não
2020-08901912-7;(BM) 2020-000278393-001;02/01/2020 21:47;AVENIDA SAUDADE, Nº 115 - SAO BENEDITO - PASSOS;-207.235.605;-466.013.583;S06001 - SALVAMENTO DE ANIMAL EM RISCO / PERIGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/01/2020 22:25;Não
2020-08901949-7;(BM) 2020-000278757-001;02/01/2020 21:56;RUA JACUI, Nº 15 - CANDEIAS - PASSOS;-207.211.179;-466.153.185;V01010 - VITIMA COM DOR PRECORDIAL (PEITO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/01/2020 22:28;Não
2020-08903909-3;(BM) 2020-000308322-001;03/01/2020 04:57;RUA LOULOU, Nº S/N - SAO BENEDITO - PASSOS;-207.232.417;-466.008.543;V01999 - OUTROS TIPOS DE APH CLINICO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/01/2020 09:14;Não
