Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2020-10086745-3;;01/04/2020 11:35;RUA ZEZE DUQUINHA, Nº 50 - ALVORADA - ITAU DE MINAS;-207.393.855;-467.414.448;W08000 - CANCELADA POR INDISPONIBILIDADE DE VIATURA (C) (Prioridade: 3 - Baixa);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;W08000-CANCELADA POR INDISPONIBILIDADE DE MEIOS;Classificada;03/04/2020 19:12;Não
2020-10087227-4;(BM) 2020-015841463-001;01/04/2020 12:43;RUA TENENTE VASCONCELOS, Nº 606 - CARMELO - PASSOS;-207.141.647;-466.069.724;O02002 - INCENDIO EM RESIDENCIA/HABITACAO MULTIFAMILIAR (APARTAMENTO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/04/2020 19:12;Não
2020-10091561-0;(BM) 2020-015894950-001;01/04/2020 18:57;AVENIDA DONA LIQUINHA SILVEIRA, Nº 1995 - NOSSA SENHORA DE FATIMA - PASSOS;-206.999.325;-466.174.596;V03018 - VITIMA DE QUEDA DA PROPRIA ALTURA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/04/2020 19:12;Não
2020-10092412-5;(BM) 2020-015905412-002;01/04/2020 20:12;RODOVIA MG 050, Km 345 - PASSOS;-207.284.493;-465.132.659;V02499 - OUTROS TIPOS DE VITIMAS DE COLISAO NO TRANSITO   (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495 / UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/04/2020 19:12;Não
2020-10098560-5;(BM) 2020-015981459-001;02/04/2020 11:24;RUA ALCIDES RODRIGUES DE SOUZA, Nº 550 - MARIA PARREIRA - ITAU DE MINAS;-20.748.814;-467.465.855;S06005 - CAPTURA DE INSETOS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/04/2020 19:11;Não
2020-10098776-4;(BM) 2020-015981420-001;02/04/2020 11:51;RUA MANTIQUEIRA, Nº 56 - VILA RICA - PASSOS;-207.245.467;-465.947.958;V01006 - VITIMA COM DIFICULDADE DE LOCOMOCAO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/04/2020 22:50;Não
2020-10099317-2;(BM) 2020-015987290-001;02/04/2020 13:09;RUA ALCIDES RODRIGUES DE SOUZA, Nº 550 - MARIA PARREIRA - ITAU DE MINAS;-20.748.814;-467.465.855;P02004 - VISTORIA EM RISCO DE DESABAMENTO / DESMORONAMENTO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/04/2020 19:12;Não
2020-10102750-8;(BM) 2020-016041485-001;02/04/2020 17:50;RUA PARA, Nº 811 - SANTA LUZIA - PASSOS;-207.110.401;-466.030.402;V01023 - VITIMA DE SINCOPE (DESMAIO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/04/2020 19:12;Não
2020-10103497-3;(BM) 2020-016053501-001;02/04/2020 18:58;RUA PARA, Nº 572 - SANTA LUZIA - PASSOS;-207.097.362;-466.046.867;V01020 - VITIMA COM PARADA CARDIORRESPIRATORIA / INFARTO (IAM) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/04/2020 22:50;Não
2020-10105255-5;(BM) 2020-016211936-001;02/04/2020 21:18;RUA JOSE NOGUEIRA SOUZA, Nº 85 - JARDIM CANADA - PASSOS;-207.521.654;-466.085.675;V01999 - OUTROS TIPOS DE APH CLINICO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/04/2020 19:10;Não
2020-10106576-4;(BM) 2020-016083326-001;02/04/2020 23:21;RUA GONCALVES DIAS, Nº 564 - SAO BENEDITO - PASSOS;-207.191.992;-46.604.025;S06002 - CAPTURA DE ANIMAL SILVESTRE PERIGOSO / AGRESSIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/04/2020 19:12;Não
2020-10110723-0;(BM) 2020-016127960-001;03/04/2020 10:53;RUA DA PRAIA, Nº S/N - PENHA - PASSOS;-207.170.019;-466.195.912;S06001 - SALVAMENTO DE ANIMAL EM RISCO / PERIGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/04/2020 16:48;Não
2020-10110986-0;(BM) 2020-016131627-001;03/04/2020 11:21;RUA SACRAMENTO, Nº 227 - COHAB 3 - PASSOS;-207.087.506;-466.280.321;S06005 - CAPTURA DE INSETOS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/04/2020 16:48;Não
2020-10111304-3;(BM) 2020-016136266-001;03/04/2020 11:56;AVENIDA POCOS DE CALDAS, Nº 319 - JARDIM SATELITE - PASSOS;-207.119.728;-466.260.626;S06005 - CAPTURA DE INSETOS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/04/2020 16:48;Não
2020-10112291-9;(BM) 2020-016149369-001;03/04/2020 13:53;RUA DOUTOR CARVALHO, Nº 1455 - NOSSA SENHORA DAS GRAÇAS - PASSOS;-207.352.269;-466.037.303;W99000 - OUTROS PROCEDIMENTOS ADMINISTRATIVOS (C) (Prioridade: 3 - Baixa);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/04/2020 18:09;Não
2020-10114377-3;(BM) 2020-016180513-001;03/04/2020 16:22;RUA LAMPADOSA, Nº 48 - VILA RICA - PASSOS;-207.270.244;-465.999.343;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/04/2020 16:48;Não
2020-10114923-1;(BM) 2020-016188589-001;03/04/2020 17:01;RUA SAO MIGUEL, Nº 936 - PARQUE DAS AROEIRAS - PASSOS;-207.234.726;-466.264.199;S06008 - CORTE DE ARVORE CAIDA EM VIA PUBLICA (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/04/2020 18:02;Não
2020-10116322-2;(BM) 2020-016209664-001;03/04/2020 18:55;RUA SACRAMENTO, Nº 257 - COHAB 3 - PASSOS;-207.086.244;-466.283.397;S06006 - EXTERMINIO DE INSETOS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/04/2020 07:09;Não
2020-10123760-0;(BM) 2020-016297846-001;04/04/2020 09:58;RUA AMARANTOS, Nº S/N - MIRANTE DO VALE - PASSOS;-20.720.362;-46.577.423;P02001 - VISTORIA EM HIDRANTE (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;05/04/2020 14:58;Não
2020-10124429-1;(BM) 2020-016298104-001;04/04/2020 11:25;AVENIDA JUCA STOCKLER, Nº 528 - BELO HORIZONTE - PASSOS;-207.287.104;-466.053.694;S05308 - COLISAO ENTRE AUTOMOVEL X MOTOCICLETA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;05/04/2020 14:57;Não
2020-10125325-1;(BM) 2020-016305318-001;04/04/2020 13:39;RUA ITABIRA, Nº 242 - CALIFORNIA - PASSOS;-207.038.854;-466.163.506;V03018 - VITIMA DE QUEDA DA PROPRIA ALTURA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;05/04/2020 14:55;Não
2020-10132546-0;(BM) 2020-016378937-001;04/04/2020 22:52;RUA RIO GRANDE DO SUL, Nº 656 - BELA VISTA 2 - PASSOS;-207.139.482;-465.966.181;V01020 - VITIMA COM PARADA CARDIORRESPIRATORIA / INFARTO (IAM) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;05/04/2020 14:55;Não
2020-10136930-0;(BM) 2020-016416684-001;05/04/2020 07:03;RUA ETIOPIA, Nº 256 - SAO BENEDITO - PASSOS;-207.207.776;-46.604.208;S06002 - CAPTURA DE ANIMAL SILVESTRE PERIGOSO / AGRESSIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;05/04/2020 14:57;Não
2020-10137592-5;(BM) 2020-016430675-001;05/04/2020 08:50;PRACA CORONEL FRANCISCO GOMES, Nº 46 - CARMELO - PASSOS;-207.164.972;-466.070.682;V03999 - OUTROS TIPOS DE APH DE TRAUMAS DIVERSOS   (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Sim;Não;BOLETIM DE OCORRENCIA;Classificada;05/04/2020 15:02;Não
2020-10137732-2;(BM) 2020-016426859-001;05/04/2020 09:11;RUA CARAJAS, Nº 775 - NOSSA SENHORA APARECIDA - PASSOS;-20.742.984;-466.086.471;V03003 - VITIMA DE AGRESSAO FISICA COM ARMA BRANCA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;05/04/2020 15:01;Não
2020-10139095-1;(BM) 2020-016437532-001;05/04/2020 12:33;RUA LICOMEDIO HONORIO DE FREITAS, Nº S/N - RECANTO DA TEKA - PASSOS;-207.416.199;-465.988.909;O04011 - INCENDIO EM AREA URBANA NAO PROTEGIDA (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;05/04/2020 15:02;Não
2020-10140832-5;(BM) 2020-016457217-001;05/04/2020 15:40;AVENIDA ELDORADO, Nº 553 - RESIDENCIAL ELDORADO - PASSOS;-207.307.229;-466.214.357;O04011 - INCENDIO EM AREA URBANA NAO PROTEGIDA (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;06/04/2020 06:39;Não
2020-10143618-1;(BM) 2020-016489920-001;05/04/2020 19:24;RUA AGUAS MARINHAS, Nº S/N - ACLIMACAO - PASSOS;-20.752.602;-466.045.308;O04012 - INCENDIO EM LOTE VAGO (AREA URBANA) (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;06/04/2020 06:38;Não
2020-10148449-3;(BM) 2020-016542713-001;06/04/2020 05:58;RUA BARAO DE PASSOS, Nº 1785 - DISTRITO INDUSTRIAL 1 - PASSOS;-207.098.843;-465.978.186;O02027 - INCENDIO EM VEICULO AUTOMOTOR (EXCETO TANQUE DE CARGA) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;06/04/2020 06:38;Não
2020-10151784-6;(BM) 2020-016588180-001;06/04/2020 12:30;RUA LAVRAS, Nº S/N - MARIO MAGALHAES - PASSOS;-207.265.638;-466.117.853;V01999 - OUTROS TIPOS DE APH CLINICO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;08/04/2020 17:43;Não
2020-10152207-8;(BM) 2020-016595179-001;06/04/2020 13:23;RUA IRLANDA, Nº 366 - NOVO MUNDO 4 - PASSOS;-207.265.897;-465.879.442;V01020 - VITIMA COM PARADA CARDIORRESPIRATORIA / INFARTO (IAM) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;08/04/2020 17:43;Não
