Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2020-13205355-1;(BM) 2020-052729071-001;01/11/2020 02:14;RUA NOSSA SENHORA DE FATIMA, Nº 655 - NOSSA SENHORA DE FATIMA - PASSOS;-206.992.057;-466.154.094;V03018 - VITIMA DE QUEDA DA PROPRIA ALTURA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/11/2020 04:14;Não
2020-13206343-8;(BM) 2020-052733656-001;01/11/2020 04:04;RODOVIA MG 050, Km 334, Nº S/N - PASSOS;-207.386.288;-465.979.551;V01018 - VITIMA DE MAL NAO DEFINIDO (DISTURBIO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/11/2020 05:03;Não
2020-13208425-1;(BM) 2020-052749605-001;01/11/2020 09:57;RUA OURO PRETO, Nº S/N - CENTRO - PASSOS;-207.233.489;-466.110.505;S06001 - SALVAMENTO DE ANIMAL EM RISCO / PERIGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/11/2020 05:59;Não
2020-13211731-6;(BM) 2020-052783155-001;01/11/2020 15:38;RODOVIA MG 050, Km 360 - PASSOS;-207.370.641;-46.646.356;Y40035 - APOIO DE SOLO EM OPERACOES AEREAS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/11/2020 05:54;Não
2020-13212146-1;(BM) 2020-052785900-001;01/11/2020 16:10;RUA ARAPONGA, Nº 184 - SAO JOAO - PASSOS;-207.361.168;-46.608.834;S06003 - CAPTURA DE CAO PERIGOSO / AGRESSIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/11/2020 06:00;Não
2020-13213083-9;(BM) 2020-052794101-001;01/11/2020 17:22;AVENIDA PERIMETRAL, Nº S/N - PENHA - PASSOS;-207.217.481;-466.215.253;O04012 - INCENDIO EM LOTE VAGO (AREA URBANA) (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/11/2020 05:53;Não
2020-13213355-7;(BM) 2020-052797070-001;01/11/2020 17:44;AVENIDA JOSE CAETANO DE ANDRADE, Nº S/N - CENTENARIO - PASSOS;-207.318.383;-466.159.734;W03000 - SOLICITANTE ENCONTRADO - PROVIDENCIA DISPENSADA (C) (Prioridade: 3 - Baixa);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/11/2020 06:02;Não
2020-13214339-6;(BM) 2020-052805549-001;01/11/2020 18:46;RUA ANGRA DOS REIS, Nº 411 - RECANTO DA HARMONIA - PASSOS;-207.031.582;-465.966.611;V01018 - VITIMA DE MAL NAO DEFINIDO (DISTURBIO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/11/2020 05:55;Não
2020-13216485-9;(BM) 2020-052824062-001;01/11/2020 20:59;RUA SAO GONCALO, Nº 27 - PASSOS;-207.320.658;-466.412.014;V03003 - VITIMA DE AGRESSAO FISICA COM ARMA BRANCA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/11/2020 22:34;Não
2020-13225353-9;(BM) 2020-052912036-001;02/11/2020 14:20;RUA SANTA MARTA, Nº 236 - CARMELO - PASSOS;-20.715.269;-466.052.605;O03003 - VAZAMENTO DE GLP / GAS NATURAL (COZINHA) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/11/2020 07:15;Não
