Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2020-12707743-0;(BM) 2020-047463742-001;01/10/2020 00:22;AVENIDA CHICO XAVIER, Nº 151 - JARDIM PLANALTO - PASSOS;-207.202.697;-466.284.527;O04012 - INCENDIO EM LOTE VAGO (AREA URBANA) (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/10/2020 06:05;Não
2020-12708076-2;(BM) 2020-047466592-001;01/10/2020 01:03;AVENIDA CHICO XAVIER, Nº S/N - JARDIM PLANALTO - PASSOS;-207.196.525;-466.286.319;O04012 - INCENDIO EM LOTE VAGO (AREA URBANA) (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/10/2020 06:05;Não
2020-12710373-0;(BM) 2020-047499774-001;01/10/2020 08:37;RUA CABO ALBERTO RODRIGUES DA SILVA, Nº 139 - PENHA 2 - PASSOS;-207.124.873;-466.305.486;V03019 - VITIMA DE QUEDA DE ALTURA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2020 03:20;Não
2020-12710412-0;(BM) 2020-047506752-001;01/10/2020 08:41;AVENIDA PAULO ESPER PIMENTA, Nº 151 - PARQUE DA ESTACAO - PASSOS;-207.092.421;-466.125.297;R01999 - OUTROS TIPOS DE ACOES DE APOIO A COMUNIDADE   (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2020 03:21;Não
2020-12711195-0;(BM) 2020-047585056-001;01/10/2020 09:43;RUA DOUTOR CARVALHO, Nº 1455 - NOSSA SENHORA DAS GRAÇAS - PASSOS;-207.352.269;-466.037.303;X03000 - EMPENHO ADMINISTRATIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2020 03:21;Não
2020-12711197-5;(BM) 2020-047506690-001;01/10/2020 09:44;AVENIDA ANTONIO DIAS MACHADO, Nº 987 - DISTRITO INDUSTRIAL 2 - PASSOS;-207.288.213;-466.458.286;P01002 - VISTORIA DE LIBERACAO / EMISSAO DE AVCB (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);1193;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2020 03:21;Não
2020-12712731-0;(BM) 2020-047521999-001;01/10/2020 11:37;RUA BELA VISTA, Nº 29 - SAO FRANCISCO - PASSOS;-207.257.713;-466.174.752;V01003 - VITIMA COM CRISE CONVULSIVA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2020 03:20;Não
2020-12712739-1;(BM) 2020-047520640-001;01/10/2020 11:41;AVENIDA DOS INDUSTRIAIS, Nº 365 - MONSENHOR MESSIAS - PASSOS;-207.374.888;-465.974.964;P01002 - VISTORIA DE LIBERACAO / EMISSAO DE AVCB (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);1193;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2020 03:21;Não
2020-12713728-0;(BM) 2020-047530294-001;01/10/2020 13:17;PRACA DOUTOR JOSE DE CARVALHO FARIA, Nº S/N - CENTRO - ALPINOPOLIS;-208.647.585;-463.855.571;P01002 - VISTORIA DE LIBERACAO / EMISSAO DE AVCB (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);1193;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2020 03:21;Não
2020-12714607-1;(BM) 2020-047540287-001;01/10/2020 14:17;RUA CHILE, Nº S/N - POLIVALENTE - PASSOS;-207.050.814;-466.066.847;O04008 - INCENDIO EM AREA RURAL NAO PROTEGIDA (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2020 03:20;Não
