Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2020-11322415-9;(BM) 2020-031444760-001;01/07/2020 08:34;AVENIDA PENHA, Nº S/N - PENHA - PASSOS;-20.715.673;-466.238.303;V01003 - VITIMA COM CRISE CONVULSIVA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/07/2020 08:03;Não
2020-11324646-2;(BM) 2020-031474424-001;01/07/2020 12:03;RUA MADRE CARMEN SALLES, Nº S/N - SAO BENEDITO - PASSOS;-207.213.917;-466.040.311;S06002 - CAPTURA DE ANIMAL SILVESTRE PERIGOSO / AGRESSIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/07/2020 08:26;Não
2020-11325286-4;(BM) 2020-031483230-001;01/07/2020 13:18;RUA BARAO DE PASSOS, Nº 1760 - BELA VISTA 2 - PASSOS;-207.101.205;-465.977.991;O04012 - INCENDIO EM LOTE VAGO (AREA URBANA) (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/07/2020 08:26;Não
2020-11326666-0;(BM) 2020-031512460-001;01/07/2020 15:03;RUA UBERABA, Nº 583 - COHAB 3 - PASSOS;-207.051.245;-466.278.608;V02501 - VITIMA DE QUEDA (CICLISTA) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/07/2020 08:02;Não
2020-11327547-7;(BM) 2020-031532761-001;01/07/2020 15:58;RUA GOIAS, Nº 1018 - SANTA LUZIA - PASSOS;-207.104.328;-466.016.118;V01013 - VITIMA DE EMERGENCIAS PSIQUIATRICAS (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/07/2020 08:02;Não
2020-11328482-9;;01/07/2020 17:01;RUA PARDAL, Nº S/N - NOSSA SENHORA DAS GRAÇAS - PASSOS;-207.361.722;-466.052.831;V02502 - VITIMA DE QUEDA (MOTOCICLISTA) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);;Não;Não;Não;W08000-CANCELADA POR INDISPONIBILIDADE DE MEIOS;Classificada;01/07/2020 17:01;Não
2020-11328519-7;;01/07/2020 17:06;RODOVIA MG 050, Km 378 - ITAU DE MINAS;-207.943.999;-467.847.897;O04008 - INCENDIO EM AREA RURAL NAO PROTEGIDA (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);;Não;Não;Não;W08000-CANCELADA POR INDISPONIBILIDADE DE MEIOS;Classificada;01/07/2020 17:07;Não
2020-11328921-7;(BM) 2020-031560730-001;01/07/2020 17:31;RODOVIA MG 050, Km 378 - ITAU DE MINAS;-207.943.999;-467.847.897;O04008 - INCENDIO EM AREA RURAL NAO PROTEGIDA (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/07/2020 08:03;Não
2020-11330200-8;;01/07/2020 19:06;RUA BONSUCESSO, Nº 487 - CANDEIAS - PASSOS;-207.194.768;-466.152.031;O04012 - INCENDIO EM LOTE VAGO (AREA URBANA) (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);;Não;Não;Não;W08000-CANCELADA POR INDISPONIBILIDADE DE MEIOS;Classificada;01/07/2020 19:07;Não
2020-11330240-2;;01/07/2020 19:09;AVENIDA EXPEDICIONARIOS, Nº S/N - SAO BENEDITO - PASSOS;-207.225.155;-466.016.721;O04012 - INCENDIO EM LOTE VAGO (AREA URBANA) (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);;Não;Não;Não;W08000-CANCELADA POR INDISPONIBILIDADE DE MEIOS;Classificada;01/07/2020 19:09;Não
