Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2025-41254479-1;(BM) 2025-040513556-001;01/09/2025 06:56;RODOVIA PSS0237 - PASSOS / GLORIA, Nº S/N - PASSOS;-20.700.737;-46.586.887;S02002 - AFOGAMENTO EM RIO / RIACHO / CORREGO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);ASL06087;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/09/2025 07:37;Não
2025-41255672-7;(BM) 2025-040524437-001;01/09/2025 09:01;RUA DOUTOR JOAO BRAULIO, Nº 68 - PASSOS;-207.223.663;-466.077.205;P01002 - VISTORIA DE LIBERACAO / EMISSAO DE AVCB (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);ASL00063;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2025 07:46;Não
2025-41257589-6;(BM) 2025-040549443-001;01/09/2025 11:34;RUA BARAO DE PASSOS, Nº S/N - CENTRO - PASSOS;-207.194.995;-466.074.223;S06002 - CAPTURA DE ANIMAL SILVESTRE PERIGOSO / AGRESSIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL06087;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2025 07:47;Não
2025-41261115-5;(BM) 2025-040592241-002;01/09/2025 15:31;RUA DOUTOR CARVALHO, Nº 1455 - NOSSA SENHORA DAS GRAÇAS - PASSOS;-207.352.269;-466.037.303;Q03006 - TREINAMENTO DE FORMACAO DE BRIGADAS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);BM1787365;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;05/09/2025 11:55;Não
2025-41261934-6;;01/09/2025 16:16;RUA SEBASTIAO TEOFILO, Nº 660 - NOVA CALIFORNIA - PASSOS;-206.984.765;-466.243.142;V01022 - VITIMA PARTURIENTE / EMERGENCIAS OBSTETRICAS (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);;Não;Não;Não;NÃO ATENDIDA: FALTA DE VIATURA;Classificada;01/09/2025 16:17;Não
2025-41262637-6;(BM) 2025-040620357-001;01/09/2025 16:56;RUA JORGE BACIL, Nº S/N - NOVA CALIFORNIA - PASSOS;-206.990.805;-466.245.403;O04013 - INCENDIO EM PASTO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);VOB00480;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2025 07:47;PERÍODO DE ESTIAGEM
2025-41262685-9;;01/09/2025 16:58;AVENIDA JK, Nº 1490 - NOVO HORIZONTE - PASSOS;-207.309.342;-466.002.769;S06001 - SALVAMENTO DE ANIMAL EM RISCO / PERIGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL06087;Não;Não;Não;DISPENSADA PELO SOLICITANTE;Classificada;01/09/2025 17:56;Não
2025-41263558-7;;01/09/2025 17:53;RUA JESO RIBEIRO DE ABREU, Nº 450 - NOVA CALIFORNIA - PASSOS;-20.700.119;-466.215.676;V03999 - OUTROS TIPOS DE APH DE TRAUMAS DIVERSOS   (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);;Não;Não;Não;NÃO ATENDIDA: FALTA DE VIATURA;Classificada;01/09/2025 17:59;Não
2025-41264401-0;(BM) 2025-040634610-001;01/09/2025 18:37;RUA FARID ESPER KALLAS, Nº 125 - VILA ROMANA - PASSOS;-2.074.074;-466.095.142;O04014 - INCENDIO AS MARGENS DE RODOVIA (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);VOB00480;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2025 07:47;PERÍODO DE ESTIAGEM
2025-41264488-9;;01/09/2025 18:44;AVENIDA PADRE SALIM, Nº S/N - CENTRO - SAO JOSE DA BARRA;-207.184.716;-46.321.126;O04008 - INCENDIO EM AREA RURAL NAO PROTEGIDA (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);;Não;Não;Não;DISPENSADA PELO SOLICITANTE;Classificada;01/09/2025 20:26;PERÍODO DE ESTIAGEM
