Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2025-39729547-0;(BM) 2025-025325088-001;01/06/2025 05:02;RUA IMACULADA CONCEICAO, Nº 1604 - COHAB 5 - PASSOS;-20.722.283;-466.387.616;V02501 - VITIMA DE QUEDA (CICLISTA) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/06/2025 08:01;Não
2025-39730710-7;(BM) 2025-025333316-001;01/06/2025 09:00;AVENIDA JK, Nº S/N - MONSENHOR MESSIAS - PASSOS;-207.342.178;-465.979.772;P03999 - OUTROS TIPOS DE PCI / PCA   (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/06/2025 16:12;Não
2025-39732610-3;(BM) 2025-025351857-001;01/06/2025 12:54;AVENIDA EXPEDICIONARIOS, Nº S/N - MIRANTE DO VALE - PASSOS;-207.256.744;-465.818.365;P03001 - PERIGO DE DERRAPAGEM (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL06087;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/06/2025 16:12;Não
2025-39734356-1;(BM) 2025-025376101-001;01/06/2025 15:15;RODOVIA MG 050, Km 347 - PASSOS;-207.266.903;-465.332.424;O02027 - INCENDIO VEIC. AUTOMOTOR (EXCETO TANQUE/ONIBUS/MICRO-ONIBUS) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);VOB00480;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/06/2025 16:12;Não
2025-39734807-9;;01/06/2025 15:44;AVENIDA ARLINDO FIGUEIREDO, Nº S/N - JARDIM PINHEIROS 2 - PASSOS;-207.262.479;-466.225.308;V02202 - VITIMA DE CHOQUE DE MOTOCICLETA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);;Não;Não;Não;ATENDIDA PELO SAMU;Classificada;01/06/2025 16:03;Não
2025-39736334-0;;01/06/2025 17:23;RUA ELZO CALIXTO MATTAR, Nº 653 - SANTA RITA - PASSOS;-207.326.325;-466.113.045;V03018 - VITIMA DE QUEDA DA PROPRIA ALTURA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;DISPENSADA PELO SOLICITANTE;Classificada;01/06/2025 17:43;Não
2025-39737791-7;(BM) 2025-025407132-001;01/06/2025 18:52;RUA PALMEIRAS, Nº 679 - SERRA DAS BRISAS - PASSOS;-207.357.267;-465.911.572;V01013 - VITIMA DE EMERGENCIAS PSIQUIATRICAS (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/06/2025 16:12;Não
2025-39740895-0;(BM) 2025-025423191-001;01/06/2025 22:12;RUA SANTO ONOFRE, Nº 177 - CANJERANUS - PASSOS;-207.130.334;-46.602.185;S06001 - SALVAMENTO DE ANIMAL EM RISCO / PERIGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL06087;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/06/2025 16:12;Não
2025-39744807-5;(BM) 2025-025455431-001;02/06/2025 07:51;RUA DOUTOR CARVALHO, Nº 1455 - NOSSA SENHORA DAS GRAÇAS - PASSOS;-207.352.269;-466.037.303;Q03006 - TREINAMENTO DE FORMACAO DE BRIGADAS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);BM1728633;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/06/2025 07:09;Não
2025-39744955-2;(BM) 2025-025473251-001;02/06/2025 08:05;RUA TURQUESA, Nº S/N - ACLIMACAO - PASSOS;-207.550.652;-466.019.422;V01023 - VITIMA DE SINCOPE (DESMAIO)/VERTIGEM (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/06/2025 07:10;Não
