Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2025-41763904-2;(BM) 2025-045534194-001;01/10/2025 05:24;RUA DAS CEREJEIRAS, Nº 470 - PARQUE TROPICAL - PASSOS;-207.205.692;-466.405.341;S06001 - SALVAMENTO DE ANIMAL EM RISCO / PERIGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL06087;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/10/2025 07:41;Não
2025-41764986-2;(BM) 2025-045543496-001;01/10/2025 08:22;AVENIDA COMENDADOR FRANCISCO A MAIA, Nº 1860 - SANTA CASA - PASSOS;-20.715.025;-466.128.689;P01002 - VISTORIA DE LIBERACAO / EMISSAO DE AVCB (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);ASL00063;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2025 08:15;Não
2025-41765511-0;(BM) 2025-045693104-001;01/10/2025 09:07;LUGAREJO BRU0005 - CORREGO DO FEIJAO, Nº S/N - BRUMADINHO;-201.361.111;-441.136.111;X03000 - EMPENHO ADMINISTRATIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);BM1430719 / VOB00480;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;10/10/2025 07:14;Não
2025-41765592-2;(BM) 2025-045553435-002;01/10/2025 09:13;RUA ANA CANDIDA DE JESUS, Nº 251 - JARDIM CANADA - PASSOS;-207.510.164;-466.068.449;P02011 - VISTORIA EM ENXAME DE INSETOS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL06087;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2025 08:15;Não
2025-41767305-0;(BM) 2025-045576204-001;01/10/2025 11:31;RUA DOUTOR CARVALHO, Nº 1455 - NOSSA SENHORA DAS GRAÇAS - PASSOS;-207.352.269;-466.037.303;V02408 - VITIMA DE COLISAO ENTRE AUTOMOVEL X MOTOCICLETA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR05480;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2025 08:15;Não
2025-41767547-9;(BM) 2025-045573003-001;01/10/2025 11:49;RUA JAPAO, Nº 302 - NOVO MUNDO - PASSOS;-207.262.175;-465.895.676;S06001 - SALVAMENTO DE ANIMAL EM RISCO / PERIGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL06087;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2025 08:15;Não
2025-41767849-8;(BM) 2025-045585365-001;01/10/2025 12:18;RUA JURANDIR LEANDRO VIEIRA, Nº 830 - RESIDENCIAL VILLAGIO DI ITALIA - PASSOS;;;O04011 - INCENDIO EM AREA URBANA NAO PROTEGIDA (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL07161;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2025 08:15;PERÍODO DE ESTIAGEM
2025-41768399-9;;01/10/2025 13:08;ESTRADA SBG0156 - CANTEIROS, Nº S/N - SAO JOAO BATISTA GLORIA;-205.328.354;-463.936.664;S06001 - SALVAMENTO DE ANIMAL EM RISCO / PERIGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);;Não;Não;Não;ORIENTAÇÃO;Classificada;01/10/2025 13:38;Não
2025-41768857-1;(BM) 2025-045586946-001;01/10/2025 13:43;RUA SALDANHA DA GAMA, Nº S/N - SANTA CASA - PASSOS;-207.122.441;-466.143.484;O04011 - INCENDIO EM AREA URBANA NAO PROTEGIDA (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);VOB00480;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2025 08:15;PERÍODO DE ESTIAGEM
2025-41768936-6;;01/10/2025 13:50;AVENIDA PERIMETRAL, Nº 50 - SANTA CASA - PASSOS;-20.710.761;-466.137.776;W98011 - SOLICITACAO DE APOIO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);;Não;Não;Não;DUPLICADA;Classificada;01/10/2025 13:57;Não
