Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2022-21496910-0;(BM) 2022-013786376-002;01/04/2022 06:41;AVENIDA OLIVEIRA REZENDE, Nº 1300 - VILA OPERARIA - SAO SEBASTIAO PARAISO;-209.096.216;-469.957.754;X03000 - EMPENHO ADMINISTRATIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);BM1795095;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/04/2022 06:48;Não
2022-21497906-9;(BM) 2022-013786649-001;01/04/2022 08:49;RUA MUZAMBINHO, Nº 1209 - JARDIM ELAINE - PASSOS;-206.960.525;-466.141.269;V01018 - VITIMA DE MAL NAO DEFINIDO (DISTURBIO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/04/2022 06:30;Não
2022-21497956-7;(BM) 2022-013786439-001;01/04/2022 08:53;RUA DOUTOR CARVALHO, Nº 1455 - NOSSA SENHORA DAS GRAÇAS - PASSOS;-207.352.269;-466.037.303;Q05002 - PROJETO DE DIVULGACAO DA NATACAO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);BM1797554;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/04/2022 06:30;Não
2022-21498339-6;(BM) 2022-013791325-001;01/04/2022 09:28;RUA JOSE MARIANO NEGRINHO, Nº 471 - COHAB 5 - PASSOS;-207.182.649;-466.378.515;P03009 - PREVENCAO EM PONTO-BASE / FERIADOS PROLONGADOS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/04/2022 06:30;Não
2022-21500080-2;(BM) 2022-013813719-001;01/04/2022 12:00;AVENIDA MONTESE, Nº 216 - VILA RICA - PASSOS;-207.261.474;-465.958.618;S06002 - CAPTURA DE ANIMAL SILVESTRE PERIGOSO / AGRESSIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/04/2022 06:35;Não
2022-21500573-0;(BM) 2022-013851501-001;01/04/2022 13:00;AVENIDA CHAFARIZ, Nº 2663 - SERRA DAS BRISAS - PASSOS;-207.367.795;-46.593.095;X03000 - EMPENHO ADMINISTRATIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/04/2022 06:35;Não
2022-21503182-9;(BM) 2022-013851555-001;01/04/2022 15:58;RODOVIA MG 050, Nº 1315 - PASSOS;;;X03000 - EMPENHO ADMINISTRATIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/04/2022 06:35;Não
2022-21504617-5;(BM) 2022-013872394-001;01/04/2022 17:31;RUA TROVADOR, Nº 19 - NOVO HORIZONTE - PASSOS;-207.324.777;-466.009.494;W04000 - NADA CONSTATADO (C) (Prioridade: 3 - Baixa);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/04/2022 06:30;Não
2022-21506357-7;(BM) 2022-013926701-001;01/04/2022 19:36;AVENIDA BRASIL, Nº 10 - PASSOS;-207.219.635;-466.183.717;S06005 - CAPTURA DE INSETOS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/04/2022 06:35;Não
2022-21507838-0;(BM) 2022-013901190-001;01/04/2022 21:24;RUA CAXAMBU, Nº 1200 - MUARAMA - PASSOS;-207.307.264;-466.146.238;S06005 - CAPTURA DE INSETOS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/04/2022 06:35;Não
2022-21510544-8;(BM) 2022-013923513-001;02/04/2022 00:31;AVENIDA MONTESE, Nº S/N - VILA RICA - PASSOS;-207.270.984;-465.958.404;V02501 - VITIMA DE QUEDA (CICLISTA) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/04/2022 06:30;Não
2022-21513254-4;(BM) 2022-013944681-001;02/04/2022 08:04;AVENIDA EXPEDICIONARIOS, Nº 1059 - PASSOS;-207.230.996;-465.981.966;V03019 - VITIMA DE QUEDA DE ALTURA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/04/2022 08:14;Não
2022-21514591-0;(BM) 2022-013955168-001;02/04/2022 10:39;RUA ALAOR PRATA DE CASTRO, Nº 461 - JARDIM ITALIA - PASSOS;-207.496.252;-466.048.655;V01018 - VITIMA DE MAL NAO DEFINIDO (DISTURBIO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/04/2022 08:14;Não
2022-21514780-2;(BM) 2022-013956855-001;02/04/2022 10:59;RUA PEDRO SICAR ROMANELLI, Nº 61 - COHAB 3 - PASSOS;-207.024.212;-466.247.623;S06002 - CAPTURA DE ANIMAL SILVESTRE PERIGOSO / AGRESSIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/04/2022 08:14;Não
2022-21516893-0;(BM) 2022-013979587-001;02/04/2022 14:44;RUA LEAO, Nº 265 - SERRA VERDE - PASSOS;-207.399.684;-465.952.676;V01009 - VITIMA COM DOR NA COLUNA VERTEBRAL (COSTAS) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/04/2022 08:14;Não
