Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2022-24270482-3;(BM) 2022-043111369-001;01/10/2022 09:03;PRACA FRANCISCO SALLES, Nº S/N - BELO HORIZONTE - PASSOS;-207.264.675;-466.045.971;P03999 - OUTROS TIPOS DE PCI / PCA   (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2022 10:59;Não
2022-24270975-0;(BM) 2022-043120896-001;01/10/2022 10:03;RUA GUAPE, Nº 178 - RESIDENCIAL PORTAL DAS PALMEIRAS - PASSOS;-207.001.036;-466.100.516;S06002 - CAPTURA DE ANIMAL SILVESTRE PERIGOSO / AGRESSIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2022 10:59;Não
2022-24272403-8;(BM) 2022-043129596-001;01/10/2022 12:59;AVENIDA SAO DOMINGOS, Nº S/N - JARDIM COLEGIO DE PASSOS - PASSOS;-207.173.109;-465.914.054;S04021 - RECUPERACAO DE BENS EM LOCAL DE DIFICIL ACESSO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2022 10:59;Não
2022-24272884-8;(BM) 2022-043134310-001;01/10/2022 13:52;RUA DOUTOR CARVALHO, Nº 1455 - NOSSA SENHORA DAS GRAÇAS - PASSOS;-207.352.269;-466.037.303;P02001 - VISTORIA EM HIDRANTE (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2022 10:59;Não
2022-24273386-6;(BM) 2022-043139431-001;01/10/2022 14:35;PRACA GERALDO DA SILVA MAIA, Nº 213 - CENTRO - PASSOS;-20.721.877;-466.088.457;P02001 - VISTORIA EM HIDRANTE (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2022 10:59;Não
2022-24273919-6;(BM) 2022-043144735-001;01/10/2022 15:14;RUA OLEGARIO MACIEL, Nº 545 - CENTRO - PASSOS;-207.164.927;-466.115.114;P02011 - VISTORIA EM ENXAME DE INSETOS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2022 11:00;Não
2022-24288118-0;(BM) 2022-043285361-001;02/10/2022 09:31;RUA ANTONIO CELESTINO, Nº S/N - CENTRO - PASSOS;-20.715.625;-466.082.834;P03008 - PREVENCAO EM ELEICOES / VOTACOES (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2022 23:33;Não
2022-24289549-8;(BM) 2022-043346659-001;02/10/2022 11:24;RUA RIO GRANDE DO SUL, Nº S/N - BELA VISTA 2 - PASSOS;-20.711.414;-465.942.652;S06002 - CAPTURA DE ANIMAL SILVESTRE PERIGOSO / AGRESSIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2022 23:32;Não
2022-24291384-2;(BM) 2022-043289658-001;02/10/2022 13:49;RUA EVARISTO ALCANTARA LEMOS, Nº 199 - EXPOSICAO - PASSOS;-207.336.518;-466.086.946;S04009 - SALVAMENTO DE PESSOA PRESA EM IMOVEL (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2022 23:33;Não
2022-24292731-0;(BM) 2022-043303352-001;02/10/2022 15:22;AVENIDA SANTA ROSA, Nº 10 - AEROPORTO - BELO HORIZONTE;-198.504.247;-439.571.896;X03000 - EMPENHO ADMINISTRATIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);BM1274612;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2022 23:33;Não
2022-24293752-5;(BM) 2022-043313947-001;02/10/2022 16:30;RUA TENENTE VASCONCELOS, Nº 836 - CARMELO - PASSOS;-207.125.955;-466.053.707;P03008 - PREVENCAO EM ELEICOES / VOTACOES (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2022 23:33;Não
2022-24295240-4;(BM) 2022-043326570-001;02/10/2022 18:05;RUA AGUAS, Nº 625 - SERRA VERDE - PASSOS;-207.453.798;-465.921.732;O02012 - INCENDIO EM OFICINA / SERVICO AUTOMOTIVO / GARAGEM (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495 / ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/10/2022 07:33;Não
2022-24296414-9;(BM) 2022-043336848-001;02/10/2022 19:22;RODOVIA BR 146, Nº S/N - PASSOS;-20.758.941;-466.023.418;S06008 - CORTE DE ARVORE CAIDA EM VIA PUBLICA (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2022 23:33;Não
2022-24296648-0;(BM) 2022-043338797-001;02/10/2022 19:38;ESTRADA PRINCIPAL LINHA DO BANANAL KM 03, Nº S/N - PASSOS;-207.004.795;-466.618.576;O02034 - INCENDIO EM CACAMBA DE LIXO / ENTULHO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2022 23:33;Não
2022-24302192-7;(BM) 2022-043386228-001;03/10/2022 07:32;AVENIDA SANTA ROSA, Nº 10 - AEROPORTO - BELO HORIZONTE;-198.504.247;-439.571.896;X03000 - EMPENHO ADMINISTRATIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);BM1274612;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;22/10/2022 09:26;Não
2022-24302865-6;(BM) 2022-043393821-001;03/10/2022 08:55;RODOVIA MG 050, Nº S/N - PASSOS;-207.371.492;-466.395.925;Q03019 - TREINAMENTO DE MERGULHO AUTONOMO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/10/2022 07:35;Não
2022-24303180-3;(BM) 2022-043397494-001;03/10/2022 09:21;RUA ANTONIO CHAGAS, Nº S/N - PARQUE DAS AROEIRAS - PASSOS;-207.215.819;-466.277.864;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/10/2022 07:35;Não
2022-24304781-9;(BM) 2022-043420763-001;03/10/2022 11:58;RUA DOUTOR CARVALHO, Nº 1455 - NOSSA SENHORA DAS GRAÇAS - PASSOS;-207.352.269;-466.037.303;Q05002 - PROJETO DE DIVULGACAO DA NATACAO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);BM1787365;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/10/2022 07:37;Não
2022-24305196-4;(BM) 2022-043425766-001;03/10/2022 12:49;RUA DOUTOR CARVALHO, Nº 1455 - NOSSA SENHORA DAS GRAÇAS - PASSOS;-207.352.269;-466.037.303;Q03017 - TREINAMENTO DE PRIMEIROS SOCORROS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);BM1123223;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/10/2022 07:35;Não
2022-24305248-6;(BM) 2022-043426403-001;03/10/2022 12:56;AVENIDA JK, Nº S/N - MONSENHOR MESSIAS - PASSOS;-207.342.178;-465.979.772;W06000 - TESTE (C) (Prioridade: 3 - Baixa);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/10/2022 07:35;Não
2022-24305424-7;(BM) 2022-043428010-001;03/10/2022 13:12;RUA ALAOR PRATA DE CASTRO, Nº 102 - JARDIM CANADA - PASSOS;-20.749.311;-466.079.568;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/10/2022 07:35;Não
2022-24305667-9;(BM) 2022-043431512-001;03/10/2022 13:38;RUA ARTHUR BERNARDES, Nº 502 - CENTRO - IBIRACI;-204.656.855;-47.122.201;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/10/2022 07:35;Não
