Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2022-25166918-4;(BM) 2022-052487611-001;01/12/2022 07:48;RUA DOUTOR PEDRO TITO PEREIRA, Nº 267 - CENTRO - CARMO DO RIO CLARO;-209.694.167;-461.220.112;P01002 - VISTORIA DE LIBERACAO / EMISSAO DE AVCB (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/12/2022 07:32;Não
2022-25167177-2;(BM) 2022-052489887-001;01/12/2022 08:09;AVENIDA CHICO XAVIER, Nº S/N - JARDIM PLANALTO - PASSOS;-207.197.803;-466.285.997;X03000 - EMPENHO ADMINISTRATIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/12/2022 07:32;Não
2022-25168280-7;(BM) 2022-052503384-001;01/12/2022 09:52;RUA FLORIANOPOLIS, Nº S/N - JARDIM COLEGIO DE PASSOS - PASSOS;-207.220.049;-465.966.602;S06002 - CAPTURA DE ANIMAL SILVESTRE PERIGOSO / AGRESSIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/12/2022 07:32;Não
2022-25168384-2;(BM) 2022-052505054-001;01/12/2022 10:04;RUA DOUTOR PEDRO TITO PEREIRA, Nº 5 - CENTRO - CARMO DO RIO CLARO;-209.707.996;-461.243.757;P01003 - VISTORIA EM EVENTOS TEMPORARIOS (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/12/2022 07:31;Não
2022-25168691-1;(BM) 2022-052508634-001;01/12/2022 10:26;RUA BOA VISTA, Nº 55 - SANTA CASA - PASSOS;-207.140.712;-466.133.887;P01002 - VISTORIA DE LIBERACAO / EMISSAO DE AVCB (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/12/2022 07:32;Não
2022-25169838-3;(BM) 2022-052523240-001;01/12/2022 12:14;RUA TICO TICO, Nº 100 - SAO JOAO - PASSOS;-20.735.926;-466.078.429;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/12/2022 07:31;Não
2022-25170224-9;(BM) 2022-052527208-001;01/12/2022 12:59;RUA CANAPE, Nº 238 - CASARAO - PASSOS;-207.217.572;-465.897.162;V01018 - VITIMA DE MAL NAO DEFINIDO (DISTURBIO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR00112;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/12/2022 07:31;Não
2022-25172489-4;(BM) 2022-052554085-001;01/12/2022 15:30;AVENIDA ZEZE AMARAL, Nº 285 - JARDIM SAO JOSE I E II - SAO SEBASTIAO PARAISO;-209.072.494;-469.792.976;X03000 - EMPENHO ADMINISTRATIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/12/2022 07:31;Não
2022-25173060-0;(BM) 2022-052568076-001;01/12/2022 16:02;RUA CAMPO GRANDE, Nº 212 - JARDIM COLEGIO DE PASSOS - PASSOS;-207.223.434;-465.940.387;V01006 - VITIMA COM DIFICULDADE DE LOCOMOCAO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR00112;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/12/2022 07:31;Não
2022-25173449-5;(BM) 2022-052568100-001;01/12/2022 16:27;RUA BARAO DE PASSOS, Nº 1629 - BELA VISTA - PASSOS;-207.111.065;-46.599.001;W03000 - SOLICITANTE ENCONTRADO - PROVIDENCIA DISPENSADA (C) (Prioridade: 3 - Baixa);1CIA IND/2CIA/1PEL(PASSOS);UR00112;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/12/2022 07:32;Não
