Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2022-22408957-6;(BM) 2022-023298050-001;01/06/2022 06:34;ESTRADA PRINCIPAL JULIERIA KM 02 - APOS A SAIDA DA CIDADE, Nº S/N - PASSOS;-206.848.703;-466.479.576;W04000 - NADA CONSTATADO (C) (Prioridade: 3 - Baixa);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/06/2022 07:09;Não
2022-22409323-2;(BM) 2022-023300521-001;01/06/2022 07:36;RUA CORONEL TIMOTEO, Nº 790 - CENTRO - IBIRACI;-204.644.802;-471.270.686;P01002 - VISTORIA DE LIBERACAO / EMISSAO DE AVCB (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/06/2022 06:21;Não
2022-22409427-8;(BM) 2022-023303434-001;01/06/2022 07:51;AVENIDA COMENDADOR FRANCISCO A MAIA, Nº S/N - SANTA CASA - PASSOS;-207.146.788;-466.127.072;W10000 - DISPENSADA POR DUPLICIDADE DE EMPENHO COM OUTROS ORGAOS (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/06/2022 06:23;Não
2022-22409966-2;(BM) 2022-023307655-001;01/06/2022 08:48;RUA ALCEBIADES CANDIDO DE ASSIS, Nº 80 - ITAU DE MINAS;;;X03000 - EMPENHO ADMINISTRATIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01044;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/06/2022 06:21;Não
2022-22410005-4;(BM) 2022-023307705-001;01/06/2022 08:51;RUA QUERUBINO MOURAO, Nº 889 - PIUMHI;;;X03000 - EMPENHO ADMINISTRATIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/06/2022 06:21;Não
2022-22410543-6;(BM) 2022-023314419-001;01/06/2022 09:41;RUA CORONEL TIMOTEO, Nº 790 - CENTRO - IBIRACI;-204.644.802;-471.270.686;P01002 - VISTORIA DE LIBERACAO / EMISSAO DE AVCB (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/06/2022 06:21;Não
2022-22411126-4;(BM) 2022-023322913-001;01/06/2022 10:35;RUA JOAO KIRCHNER, Nº 603 - ITAU DE MINAS;-207.435.689;-46.749.879;P01002 - VISTORIA DE LIBERACAO / EMISSAO DE AVCB (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/06/2022 06:21;Não
2022-22411561-3;(BM) 2022-023328560-001;01/06/2022 11:11;RUA JANAUBA, Nº 25 - COHAB 2 - PASSOS;-207.104.743;-466.273.569;V03018 - VITIMA DE QUEDA DA PROPRIA ALTURA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/06/2022 06:23;Não
2022-22414045-0;(BM) 2022-023359495-001;01/06/2022 14:44;RUA CANAPE, Nº 513 - CASARAO - PASSOS;-207.242.529;-465.900.724;V01006 - VITIMA COM DIFICULDADE DE LOCOMOCAO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/06/2022 06:23;Não
2022-22415747-3;(BM) 2022-023381075-001;01/06/2022 16:27;RUA SANTA TEREZINHA, Nº 204 - SAO FRANCISCO - PASSOS;-207.276.546;-466.173.845;V03018 - VITIMA DE QUEDA DA PROPRIA ALTURA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/06/2022 06:23;Não
