Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2021-17691279-2;(BM) 2021-036765808-001;01/08/2021 00:28;AVENIDA JUCA STOCKLER, Nº S/N - NOVO HORIZONTE - PASSOS;-207.366.397;-466.024.583;V02502 - VITIMA DE QUEDA (MOTOCICLISTA) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/08/2021 06:20;Não
2021-17695346-0;(BM) 2021-036797164-001;01/08/2021 10:26;FAZENDA BOM SUCESSO - BAIRRO JULEIRA - DIRCEU MOREIRA BRANDAO FILHO, Nº S/N - PASSOS;-206.824.081;-466.554.207;V01010 - VITIMA COM DOR TORACICA/SUSPEITA DE INFARTO (IAM) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/08/2021 08:08;Não
2021-17695927-2;(BM) 2021-036803596-001;01/08/2021 11:48;RUA VESPASIANO, Nº S/N - PENHA 2 - PASSOS;-207.166.658;-466.300.497;O02001 - INCENDIO EM RESIDENCIA/HABITACAO UNIFAMILIAR (CASA) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/08/2021 08:08;Não
2021-17696060-2;(BM) 2021-036804600-001;01/08/2021 12:07;AVENIDA NACOES, Nº S/N - VILA RICA - PASSOS;-207.276.808;-46.600.861;P02001 - VISTORIA EM HIDRANTE (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/08/2021 08:08;Não
2021-17698009-6;(BM) 2021-036825570-001;01/08/2021 15:26;RUA BRIGADEIRO WILSON ABREU NOGUEIRA, Nº S/N - JARDIM PINHEIROS - PASSOS;-207.239.769;-466.237.221;O04012 - INCENDIO EM LOTE VAGO (AREA URBANA) (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/08/2021 08:08;Não
2021-17700263-7;(BM) 2021-036847122-001;01/08/2021 18:01;RUA PARDAL, Nº S/N - PARQUE DA FAZENDA - PASSOS;-207.383.312;-466.113.382;V02202 - VITIMA DE CHOQUE DE MOTOCICLETA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/08/2021 08:08;Não
2021-17700966-7;(BM) 2021-036853095-001;01/08/2021 18:41;RUA CANJERANUS, Nº S/N - CANJERANUS - PASSOS;-207.089.894;-466.069.659;O02027 - INCENDIO VEIC. AUTOMOTOR (EXCETO TANQUE/ONIBUS/MICRO-ONIBUS) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/08/2021 08:08;Não
2021-17702073-2;(BM) 2021-036865899-001;01/08/2021 19:51;RODOVIA MGC 146 - S  - N, Nº S/N - PASSOS;-207.005.628;-465.873.428;O04012 - INCENDIO EM LOTE VAGO (AREA URBANA) (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/08/2021 08:08;Não
2021-17702095-5;(BM) 2021-036865598-001;01/08/2021 19:52;RODOVIA MG 050, Km 378 - ITAU DE MINAS;-207.943.999;-467.847.897;O04008 - INCENDIO EM AREA RURAL NAO PROTEGIDA (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);BM1637099;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/08/2021 22:33;Não
2021-17702443-0;;01/08/2021 20:15;ESTANCIA PE DA SERRA, Nº S/N - CAPETINGA;-20.658.439;-470.664.741;O04008 - INCENDIO EM AREA RURAL NAO PROTEGIDA (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);;Não;Não;Não;W08000-CANCELADA POR INDISPONIBILIDADE DE MEIOS;Classificada;01/08/2021 22:33;Não
