Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2021-18203513-0;;01/09/2021 06:55;RUA VEREADOR DOMINGOS ANTONIO RIBEIRO, Nº 207 - COHAB 4 - PASSOS;-207.200.493;-46.633.979;S06001 - SALVAMENTO DE ANIMAL EM RISCO / PERIGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;ATENPO-ATENDIDA POR OUTROS ÓRGÃOS;Classificada;02/09/2021 05:27;Não
2021-18204055-3;(BM) 2021-044233923-001;01/09/2021 08:01;LUGAREJO CORREGO DO FEIJAO, Nº S/N - BRUMADINHO;-201.361.111;-441.136.111;X03000 - EMPENHO ADMINISTRATIVO (C) (Prioridade: 2 - Média);1CIA IND (POCOS DE CALDAS);BM1271675;Não;Não;Não;ATENPO-ATENDIDA POR OUTROS ÓRGÃOS;Classificada;03/09/2021 00:39;Não
2021-18204538-7;(BM) 2021-042176131-001;01/09/2021 08:41;AVENIDA DONA LIQUINHA SILVEIRA, Nº 909 - COHAB 3 - PASSOS;-207.079.502;-466.232.898;V03019 - VITIMA DE QUEDA DE ALTURA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2021 05:28;Não
2021-18205212-5;(BM) 2021-042182771-001;01/09/2021 09:30;AVENIDA AMAZONAS, Nº 364 - BELA VISTA - PASSOS;-207.155.444;-465.991.013;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);TPO01115;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2021 05:25;Não
2021-18205414-0;(BM) 2021-042185342-001;01/09/2021 09:46;RUA MARANHAO, Nº 172 - BELA VISTA - PASSOS;-207.156.868;-466.017.659;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);TPO01115;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2021 05:25;Não
2021-18205627-0;(BM) 2021-042188060-001;01/09/2021 10:02;RUA PECUARIA, Nº 577 - SAO FRANCISCO - PASSOS;-207.302.189;-466.183.444;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);TPO01115;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2021 05:25;Não
2021-18205884-3;(BM) 2021-042190947-001;01/09/2021 10:18;RUA DA GRACA, Nº 804 - SAO FRANCISCO - PASSOS;-207.277.316;-466.195.441;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);TPO01115;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2021 05:25;Não
2021-18206275-0;(BM) 2021-042206309-001;01/09/2021 10:45;RUA DOUTOR CARVALHO, Nº 1455 - NOSSA SENHORA DAS GRAÇAS - PASSOS;-207.352.269;-466.037.303;Q03017 - TREINAMENTO DE PRIMEIROS SOCORROS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);BM1206671;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2021 05:27;Não
2021-18207370-7;(BM) 2021-042221125-001;01/09/2021 12:04;RUA MANAUS, Nº 32 - JOAO LIMIRIO - SAO JOAO BATISTA GLORIA;-206.325.645;-465.120.426;P02011 - VISTORIA EM ENXAME DE INSETOS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2021 05:27;Não
2021-18207546-1;(BM) 2021-042222903-001;01/09/2021 12:25;RUA JOAO XXIII, Nº 563 - EXPOSICAO - PASSOS;-207.327.714;-466.097.742;V01018 - VITIMA DE MAL NAO DEFINIDO (DISTURBIO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2021 05:28;Não
2021-18207852-8;(BM) 2021-042222985-001;01/09/2021 12:52;AVENIDA ARLINDO FIGUEIREDO, Nº 931 - JARDIM PINHEIROS - PASSOS;-207.258.079;-466.221.191;V01018 - VITIMA DE MAL NAO DEFINIDO (DISTURBIO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2021 05:28;Não
2021-18208761-0;(BM) 2021-042225387-001;01/09/2021 13:57;RUA DRACENAS, Nº S/N - MIRANTEDO VALE - PASSOS;;;V02502 - VITIMA DE QUEDA (MOTOCICLISTA) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2021 05:28;Não
2021-18209039-4;(BM) 2021-042230743-001;01/09/2021 14:16;RUA DOUTOR CARVALHO, Nº 1455 - NOSSA SENHORA DAS GRAÇAS - PASSOS;-207.352.269;-466.037.303;X03000 - EMPENHO ADMINISTRATIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);BM1206671;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2021 05:27;Não
2021-18210293-6;(BM) 2021-042254257-001;01/09/2021 15:12;RUA AIMORES, Nº 1759 - VILA ROMANA - PASSOS;-207.421.526;-466.096.378;O02001 - INCENDIO EM RESIDENCIA/HABITACAO UNIFAMILIAR (CASA) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495 / ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2021 05:28;Não
2021-18211151-7;(BM) 2021-042302680-001;01/09/2021 15:56;RODOVIA MG 050, Km 343 - PASSOS;-207.242.262;-46.493.604;O04008 - INCENDIO EM AREA RURAL NAO PROTEGIDA (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2021 05:27;Não
2021-18212729-0;(BM) 2021-042275240-001;01/09/2021 17:25;RUA FLORIANOPOLIS, Nº 288 - JARDIM COLEGIO DE PASSOS - PASSOS;-207.198.847;-465.943.927;V01023 - VITIMA DE SINCOPE (DESMAIO)/VERTIGEM (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2021 05:28;Não
2021-18213807-8;(BM) 2021-042286854-001;01/09/2021 18:21;RUA RIO GRANDE, Nº 193 - VILA RICA - PASSOS;-20.725.397;-465.976.174;V01018 - VITIMA DE MAL NAO DEFINIDO (DISTURBIO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2021 05:28;Não
2021-18215421-1;(BM) 2021-042306571-001;01/09/2021 19:58;RUA BARAO DE PASSOS, Nº S/N - CENTRO - PASSOS;-207.194.995;-466.074.223;V01003 - VITIMA COM CRISE CONVULSIVA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2021 05:29;Não
2021-18216187-1;(BM) 2021-042311743-001;01/09/2021 20:48;RODOVIA MG 050, Nº S/N - MONSENHOR MESSIAS - PASSOS;-207.391.965;-465.994.767;O04014 - INCENDIO AS MARGENS DE RODOVIA (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2021 05:28;Não
2021-18219725-8;(BM) 2021-042461615-001;02/09/2021 04:12;AVENIDA QUEROBINO MOURAO FILHO, Nº 889 - BELA VISTA - PIUMHI;-204.622.914;-459.456.346;X03000 - EMPENHO ADMINISTRATIVO (C) (Prioridade: 3 - Baixa);1CIA IND (POCOS DE CALDAS);BM1219252;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/09/2021 06:46;Não
2021-18220969-0;(BM) 2021-042362717-001;02/09/2021 08:28;RUA BAHIA, Nº 164 - NOSSA SENHORA DAS DORES - GUAXUPE;-213.130.228;-466.941.351;X03000 - EMPENHO ADMINISTRATIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/09/2021 06:46;Não
2021-18221187-0;(BM) 2021-042365028-001;02/09/2021 08:47;RUA RIO NEGRO, Nº 434 - SANTA LUZIA - PASSOS;-207.089.325;-466.001.024;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);TPO01115;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/09/2021 06:46;Não
2021-18221563-0;(BM) 2021-042368978-001;02/09/2021 09:14;AVENIDA COMENDADOR FRANCISCO A MAIA, Nº 3666 - MARIO MAGALHAES - PASSOS;-207.298.577;-466.091.395;S06001 - SALVAMENTO DE ANIMAL EM RISCO / PERIGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/09/2021 06:46;Não
2021-18221566-9;(BM) 2021-042369370-001;02/09/2021 09:16;RUA GOIAS, Nº 308 - POLIVALENTE - PASSOS;-207.060.524;-466.064.107;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);TPO01115;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/09/2021 06:46;Não
2021-18221805-8;(BM) 2021-042372255-001;02/09/2021 09:34;RUA CHILE, Nº 368 - POLIVALENTE - PASSOS;-207.041.113;-466.054.345;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);TPO01115;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/09/2021 06:46;Não
2021-18222068-7;(BM) 2021-042376686-001;02/09/2021 09:59;RUA BOLIVIA, Nº 374 - POLIVALENTE - PASSOS;-207.051.927;-4.660.402;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);TPO01115;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/09/2021 06:46;Não
2021-18223283-5;(BM) 2021-042515337-001;02/09/2021 11:37;RUA FORTALEZA, Nº 26 - CENTRO - SAO JOAO BATISTA GLORIA;-206.342.698;-465.052.424;W09000 - CANCELADA POR ORDEM DO ORGAO DE COORDENACAO E CONTROLE (C) (Prioridade: 3 - Baixa);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/09/2021 06:46;Não
2021-18226160-1;(BM) 2021-042425336-001;02/09/2021 15:05;RUA PITANGUI, Nº 61 - COHAB 2 - PASSOS;-207.117.824;-466.266.954;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);TPO01115;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/09/2021 06:46;Não
2021-18227109-0;(BM) 2021-042437027-001;02/09/2021 15:55;RUA MANOEL CARDOSO LEMOS, Nº 41 - COHAB 3 - PASSOS;-207.047.776;-466.239.578;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);TPO01115;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/09/2021 06:46;Não
2021-18227215-7;(BM) 2021-042439173-001;02/09/2021 16:00;AVENIDA DONA LIQUINHA SILVEIRA, Nº 1889 - NOSSA SENHORA DE LOURDES - PASSOS;-207.008.256;-466.181.323;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);TPO01115;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/09/2021 06:46;Não
2021-18227381-6;(BM) 2021-042439580-001;02/09/2021 16:08;AVENIDA DONA LIQUINHA SILVEIRA, Nº 312 - PASSOS;-207.260.908;-466.258.174;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);TPO01115;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/09/2021 06:47;Não
2021-18228124-9;(BM) 2021-042448397-001;02/09/2021 16:46;RUA IMPRENSA, Nº S/N - NOVO HORIZONTE - PASSOS;-207.291.357;-466.020.228;S06001 - SALVAMENTO DE ANIMAL EM RISCO / PERIGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/09/2021 06:47;Não
2021-18228153-7;(BM) 2021-042451033-001;02/09/2021 16:48;RUA CAMPOS GERAIS, Nº 955 - NOSSA SENHORA DE FATIMA - PASSOS;-206.980.921;-466.146.682;V01013 - VITIMA DE EMERGENCIAS PSIQUIATRICAS (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/09/2021 06:47;Não
2021-18228995-3;(BM) 2021-042459356-001;02/09/2021 17:37;RUA IMPRENSA, Nº S/N - NOVO HORIZONTE - PASSOS;-207.291.357;-466.020.228;V03010 - VITIMA DE ATAQUE DE INSETOS (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/09/2021 06:47;Não
2021-18229032-8;;02/09/2021 17:39;AVENIDA ALCOA, Nº S/N - CONJUNTO HABITACIONAL PEDRO AFONSO JUNQUEIRA - POCOS DE CALDAS;-218.483.592;-465.694.395;O04008 - INCENDIO EM AREA RURAL NAO PROTEGIDA (C) (Prioridade: 2 - Média);1CIA IND (POCOS DE CALDAS);;Não;Não;Não;ATENPO-ATENDIDA POR OUTROS ÓRGÃOS;Classificada;03/09/2021 00:36;Não
