Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2021-14683451-2;(BM) 2021-005277878-001;01/02/2021 09:25;RUA DOUTOR CARVALHO, Nº 1455 - NOSSA SENHORA DAS GRAÇAS - PASSOS;-207.352.269;-466.037.303;Q02007 - PALESTRA DE PREVENCAO E COMBATE A INCENDIO E PANICO (PCIP) (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/02/2021 05:17;Não
2021-14683638-3;(BM) 2021-005292274-001;01/02/2021 09:40;RUA SURINAME, Nº S/N - NOVO MUNDO - PASSOS;-207.261.806;-465.915.631;S06002 - CAPTURA DE ANIMAL SILVESTRE PERIGOSO / AGRESSIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/02/2021 06:52;Não
2021-14684213-0;(BM) 2021-005287713-001;01/02/2021 10:18;RUA LAZARO FRAGA, Nº 860 - JARDIM COUNTRY CLUB 1 - POCOS DE CALDAS;-217.949.167;-46.600.331;P01002 - VISTORIA DE LIBERACAO / EMISSAO DE AVCB (C) (Prioridade: 2 - Média);1CIA IND (POCOS DE CALDAS);TLP1044;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/02/2021 17:31;Não
2021-14684511-8;(BM) 2021-005291950-001;01/02/2021 10:39;RUA BARTOLOMEU DE GUSMAO, Nº 68 - BELO HORIZONTE - PASSOS;-207.265.074;-466.065.596;W03000 - SOLICITANTE ENCONTRADO - PROVIDENCIA DISPENSADA (C) (Prioridade: 3 - Baixa);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/02/2021 06:45;Não
2021-14686470-3;(BM) 2021-005333426-001;01/02/2021 13:16;PRACA DONA MARIA GOULART, Nº 225 - CENTRO - CARMO DO RIO CLARO;-209.726.741;-461.176.627;P01002 - VISTORIA DE LIBERACAO / EMISSAO DE AVCB (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/02/2021 06:53;Não
2021-14687434-5;(BM) 2021-005327394-001;01/02/2021 14:19;RUA SAO JOAO DA BOA VISTA, Nº 272 - CRISTIANO OSORIO - POCOS DE CALDAS;-217.811.466;-465.617.657;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND (POCOS DE CALDAS);TLP1044;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/02/2021 06:13;Não
2021-14687789-0;(BM) 2021-005344348-001;01/02/2021 14:35;RUA SAO JOAO DA BOA VISTA, Nº 267 - CRISTIANO OSORIO - POCOS DE CALDAS;;;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND (POCOS DE CALDAS);TLP1044;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/02/2021 06:13;Não
2021-14688388-5;(BM) 2021-005358878-001;01/02/2021 15:06;RODOVIA MG 050, Km 360 - PASSOS;-207.370.641;-46.646.356;S06001 - SALVAMENTO DE ANIMAL EM RISCO / PERIGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/02/2021 06:52;Não
2021-14688776-4;(BM) 2021-005346256-001;01/02/2021 15:21;RUA POTENGI, Nº 90 - JARDIM DOS ESTADOS - POCOS DE CALDAS;-217.829.874;-465.568.675;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND (POCOS DE CALDAS);TLP1044;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/02/2021 06:12;Não
2021-14689336-7;(BM) 2021-005352150-001;01/02/2021 15:47;RODOVIA MG 184, Km 10 - CARMO DO RIO CLARO;-20.987.084;-46.137.525;P01002 - VISTORIA DE LIBERACAO / EMISSAO DE AVCB (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/02/2021 06:53;Não
