Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2021-16709334-4;(BM) 2021-026378621-001;01/06/2021 08:49;RUA ALFERES JOSE JUSTINIANO REIS, Nº 320 - VILA BETÂNIA - ALPINOPOLIS;-208.610.481;-463.750.659;P01002 - VISTORIA DE LIBERACAO / EMISSAO DE AVCB (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/06/2021 06:17;Não
2021-16709705-4;(BM) 2021-026381744-001;01/06/2021 09:17;RUA DOUTOR CARVALHO, Nº 1455 - NOSSA SENHORA DAS GRAÇAS - PASSOS;-207.352.269;-466.037.303;P02001 - VISTORIA EM HIDRANTE (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/06/2021 06:26;Não
2021-16710091-1;(BM) 2021-026381640-001;01/06/2021 09:47;RUA CANOAS, Nº 415 - NOVO HORIZONTE - PASSOS;-207.342.037;-466.021.344;V01004 - VITIMA COM CRISE DIABETICA / HIPOGLICEMIA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/06/2021 06:28;Não
2021-16710506-5;(BM) 2021-026379184-001;01/06/2021 10:19;AVENIDA JUCA STOCKLER, Nº 840 - BELO HORIZONTE - PASSOS;-20.731.089;-466.045.713;P01002 - VISTORIA DE LIBERACAO / EMISSAO DE AVCB (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/06/2021 06:18;Não
2021-16711597-6;(BM) 2021-026401719-001;01/06/2021 11:46;AVENIDA COMENDADOR FRANCISCO A MAIA, Nº 3370 - MARIO MAGALHAES - PASSOS;-207.281.645;-466.104.601;V03018 - VITIMA DE QUEDA DA PROPRIA ALTURA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/06/2021 06:29;Não
2021-16712558-0;(BM) 2021-026403486-001;01/06/2021 13:19;RUA CRUZEIRO DO SUL, Nº 39 - PANORAMA - PASSOS;-207.114.876;-466.163.177;S06001 - SALVAMENTO DE ANIMAL EM RISCO / PERIGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/06/2021 06:22;Não
2021-16713425-1;(BM) 2021-026414902-001;01/06/2021 14:21;RUA LAVRAS, Nº 568 - MARIO MAGALHAES - PASSOS;-20.727.536;-46.611.513;V01005 - VITIMA COM CRISE HIPERTENSIVA/HIPOTENSAO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/06/2021 06:30;Não
2021-16715856-4;(BM) 2021-026444310-001;01/06/2021 16:31;RUA COIMBRAS, Nº 557 - CALIFORNIA - PASSOS;-207.037.187;-466.145.931;V02102 - VITIMA DE ATROPELAMENTO POR MOTOCICLETA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/06/2021 07:01;Não
2021-16721172-3;(BM) 2021-026502490-001;01/06/2021 22:20;RODOVIA MG 050, Nº S/N - MONSENHOR MESSIAS - PASSOS;-207.387.609;-46.597.429;S06001 - SALVAMENTO DE ANIMAL EM RISCO / PERIGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/06/2021 06:26;Não
2021-16721629-7;(BM) 2021-026507690-001;01/06/2021 23:00;RUA JOAQUIM DE MELO LEMOS, Nº 90 - FLAMBOYANT - PASSOS;-207.542.966;-46.605.295;V01005 - VITIMA COM CRISE HIPERTENSIVA/HIPOTENSAO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/06/2021 07:01;Não
2021-16724454-1;(BM) 2021-026537775-001;02/06/2021 08:06;RUA JOAO TEIXEIRA MENDES, Nº S/N - FLAMBOYANT - PASSOS;-207.548.252;-466.033.392;V01022 - VITIMA PARTURIENTE / EMERGENCIAS OBSTETRICAS (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/06/2021 08:02;Não
2021-16725308-5;(BM) 2021-026547179-001;02/06/2021 09:23;AVENIDA JUCA STOCKLER, Nº 2077 - JARDIM EMBRATEL - PASSOS;-207.414.512;-466.008.453;V02103 - VITIMA DE ATROPELAMENTO POR AUTOMOVEL (CARRO / CAMINHONETE) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/06/2021 08:02;Não
2021-16731697-3;(BM) 2021-026624471-001;02/06/2021 16:49;RUA DOUTOR CARVALHO, Nº 1455 - NOSSA SENHORA DAS GRAÇAS - PASSOS;-207.352.269;-466.037.303;Q03001 - TREINAMENTO DE COMBATE A INCENDIO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/06/2021 08:03;Não
