Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2024-36727249-7;(BM) 2024-053755731-002 / (PM) 2024-053755731-001;01/12/2024 01:00;AVENIDA DONA LIQUINHA SILVEIRA, Nº 431 - COHAB 1 - PASSOS;-207.120.291;-466.248.581;S04014 - SALVAMENTO DE PESSOA COM OBJETO PRESO AO CORPO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);ASL06087;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/12/2024 07:58;Não
2024-36729286-4;(BM) 2024-053769882-001;01/12/2024 06:18;RUA IGUACU, Nº 355 - VILA RICA - PASSOS;-20.726.844;-465.943.423;V03005 - VITIMA DE AGRESSAO FISICA SEM USO DE ARMA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/12/2024 08:01;Não
2024-36729756-6;(BM) 2024-053771881-001;01/12/2024 08:07;AVENIDA JK, Nº 270 - SAO BENEDITO - PASSOS;-207.208.527;-465.976.949;P03009 - PREVENCAO EM PONTO-BASE / FERIADOS PROLONGADOS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL06087;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/12/2024 08:21;Não
2024-36731572-6;(BM) 2024-053788402-001;01/12/2024 12:16;RUA CAMPOS GERAIS, Nº 1248 - JARDIM ELAINE - PASSOS;-206.958.443;-466.149.063;V01024 - VITIMA DE SUICIDIO (TENTATIVA) - APH CLINICO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/12/2024 08:22;Não
2024-36735393-9;(BM) 2024-053854053-001;01/12/2024 17:42;RUA ALPENINOS, Nº 524 - CALIFORNIA - PASSOS;-207.055.847;-466.167.524;V01007 - VITIMA COM DISPNEIA (FALTA DE AR) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR00565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/12/2024 08:22;Não
2024-36735851-1;(BM) 2024-053847891-001;01/12/2024 18:11;CONDOMINIO VALE DAS AGUAS - BAIRRO RURAL CASCA DANTA, Nº S/N - ALPINOPOLIS;-209.030.605;-463.938.994;O04013 - INCENDIO EM PASTO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL06087;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/12/2024 08:21;Não
2024-36736225-0;(BM) 2024-053831860-001;01/12/2024 18:36;RUA DETA , Nº 540 - PASSOS;;;S06002 - CAPTURA DE ANIMAL SILVESTRE PERIGOSO / AGRESSIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);UR00565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/12/2024 08:21;Não
2024-36736893-7;(BM) 2024-053842951-001;01/12/2024 19:20;RUA GUANABARA, Nº 1576 - SANTA LUZIA - PASSOS;-207.076.212;-465.977.058;V01020 - VITIMA COM PARADA CARDIORRESPIRATORIA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR00565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/12/2024 08:22;Não
2024-36737815-9;;01/12/2024 20:15;RUA PENHA, Nº 35 - PENHA - PASSOS;-207.149.511;-466.248.584;V02408 - VITIMA DE COLISAO ENTRE AUTOMOVEL X MOTOCICLETA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);;Não;Não;Não;ATENDIDA PELO SAMU;Classificada;01/12/2024 20:21;Não
2024-36740307-6;(BM) 2024-053868646-001;01/12/2024 23:05;RUA DA PRAIA, Nº S/N - PENHA - PASSOS;-207.170.338;-466.195.455;S05308 - COLISAO ENTRE AUTOMOVEL X MOTOCICLETA (C) (Prioridade: 3 - Baixa);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/12/2024 08:21;Não
