Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2024-35765711-3;(BM) 2024-044081026-001;01/10/2024 09:14;RUA CAMPANARIO, Nº 210 - COHAB 2 - PASSOS;-207.088.652;-46.628.567;V01018 - VITIMA DE MAL NAO DEFINIDO (DISTURBIO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2024 07:30;Não
2024-35766248-6;(BM) 2024-044219475-001;01/10/2024 10:00;RUA MORRO DO ACUDE, Nº 397 - PENHA - PASSOS;-207.186.127;-466.202.947;S06001 - SALVAMENTO DE ANIMAL EM RISCO / PERIGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL06087;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2024 07:31;Não
2024-35766706-9;(BM) 2024-044090917-001;01/10/2024 10:37;RUA CAPRICORNIO, Nº 235 - PASSOS;-207.233.102;-465.836.672;V01009 - VITIMA COM DOR NA COLUNA VERTEBRAL (COSTAS) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2024 07:30;Não
2024-35767613-5;(BM) 2024-044120198-001;01/10/2024 11:48;RUA TAMOIOS, Nº 70 - CANDEIAS - PASSOS;-207.245.639;-4.661.611;V01005 - VITIMA COM CRISE HIPERTENSIVA/HIPOTENSAO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2024 07:30;Não
2024-35767898-7;(BM) 2024-044120222-001;01/10/2024 12:22;RUA RIO DOCE, Nº 2019 - RECANTO DA HARMONIA - PASSOS;-207.011.235;-465.951.687;O04008 - INCENDIO EM AREA RURAL NAO PROTEGIDA (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS00495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2024 07:31;Não
2024-35768966-0;;01/10/2024 13:55;RUA SANTO ANIBALE MARIE DI FRANCIA, Nº 181 - CENTRO - PASSOS;-207.242.516;-466.087.032;X03000 - EMPENHO ADMINISTRATIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);;Não;Não;Não;ORIENTAÇÃO;Classificada;01/10/2024 14:48;Não
2024-35769929-0;(BM) 2024-044134304-001;01/10/2024 14:46;RUA DOUTOR SATURNINO, Nº 89 - PASSOS;-207.277.364;-46.599.181;X03000 - EMPENHO ADMINISTRATIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL06087;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2024 07:31;Não
2024-35770448-9;(BM) 2024-044134480-001;01/10/2024 15:14;RUA RIO DE JANEIRO, Nº 79 - SAO BENEDITO - PASSOS;-207.191.285;-465.996.939;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);TPO00155;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2024 07:31;Não
2024-35771275-8;(BM) 2024-044160958-001;01/10/2024 15:58;RUA JOSE MARIA ALVES DE JESUS, Nº S/N - MIRANTE DO VALE - PASSOS;-207.176.983;-465.813.688;O04012 - INCENDIO EM LOTE VAGO (AREA URBANA) (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS00495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2024 07:31;Não
2024-35772245-2;(BM) 2024-044161019-001;01/10/2024 16:51;ESTRADA PRINCIPAL BANANAL, Nº S/N - PASSOS;-20.650.833;-46.740.833;O04003 - INCENDIO EM PRODUCAO AGRICOLA (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL06087;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2024 07:30;Não
