Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2024-35279237-6;(BM) 2024-039280715-001;01/09/2024 00:47;RUA PALMEIRAS, Nº 655 - SERRA DAS BRISAS - PASSOS;-207.355.591;-46.591.328;O02012 - INCENDIO EM OFICINA / SERVICO AUTOMOTIVO / GARAGEM (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);ABTS00495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/09/2024 07:19;Não
2024-35281776-3;(BM) 2024-039292030-001;01/09/2024 07:46;RUA GUANABARA, Nº S/N - POLIVALENTE - PASSOS;-207.008.319;-466.049.113;O02023 - INCENDIO EM LOCAL DE PROCESSAMENTO DE LIXO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);ABTS00495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2024 07:38;Não
2024-35282382-3;(BM) 2024-039295726-001;01/09/2024 09:18;AVENIDA JK, Nº S/N - MONSENHOR MESSIAS - PASSOS;-207.342.178;-465.979.772;P03999 - OUTROS TIPOS DE PCI / PCA   (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2024 07:38;Não
2024-35282419-1;(BM) 2024-039297123-001;01/09/2024 09:26;RUA ITAJAI, Nº S/N - SERRA DAS BRISAS - PASSOS;-207.329.965;-465.981.406;P02003 - VISTORIA EM LOTE VAGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL06087;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2024 07:38;Não
2024-35282506-4;(BM) 2024-039361141-001;01/09/2024 09:36;RUA ITAJAI, Nº S/N - SERRA DAS BRISAS - PASSOS;-207.329.965;-465.981.406;P02003 - VISTORIA EM LOTE VAGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL06087;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2024 07:38;Não
2024-35282578-5;(BM) 2024-039298184-001;01/09/2024 09:45;RUA PARAGUACU, Nº 616 - PASSOS;-207.164.824;-465.924.315;P02003 - VISTORIA EM LOTE VAGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL06087;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2024 07:38;Não
2024-35282632-9;(BM) 2024-039302563-001;01/09/2024 09:51;RODOVIA LMG 837, Nº S/N - PASSOS;-208.194.184;-466.862.471;O04014 - INCENDIO AS MARGENS DE RODOVIA (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS00495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2024 07:38;Não
2024-35282971-4;(BM) 2024-039300460-001;01/09/2024 10:31;ACESSO RURAL CACHOEIRA DO OURO, Nº S/N - DELFINOPOLIS;-203.082.151;-46.762.383;O04008 - INCENDIO EM AREA RURAL NAO PROTEGIDA (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL06087;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2024 07:38;Não
2024-35283246-0;(BM) 2024-039302379-001;01/09/2024 11:06;RODOVIA MG 050, Nº S/N - PASSOS;-207.372.242;-466.331.087;O04014 - INCENDIO AS MARGENS DE RODOVIA (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS00495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2024 14:02;Não
2024-35285227-7;(BM) 2024-039318328-001;01/09/2024 14:45;ESTRADA GURITA, Nº S/N - DELFINOPOLIS;-20.312.437;-468.568.933;S05201 - CAPOTAMENTO DE AUTOMOVEL (CARRO, CAMIONETA, CAMINHONETE) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);ASL06087;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2024 07:38;Não
2024-35287110-0;;01/09/2024 17:03;ESTRADA SECUNDÁRIA ESTRADA ITAMBE, Nº S/N - CASSIA;-205.206.148;-469.445.989;S05303 - COLISAO ENTRE AUTOMOVEIS (CARRO, CAMIONETA, CAMINHONETE) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);ABTS00495;Não;Não;Não;DISPENSADA PELO SOLICITANTE;Classificada;01/09/2024 21:59;Não
2024-35288223-2;(BM) 2024-039360987-001;01/09/2024 18:16;RODOVIA MGC 146 - SAO JOAO BATISTA GLORIA;;;O04008 - INCENDIO EM AREA RURAL NAO PROTEGIDA (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS00495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2024 07:38;Não
2024-35288553-7;(BM) 2024-039347765-001;01/09/2024 18:34;RODOVIA MG 050, Nº S/N - PASSOS;-207.372.242;-466.331.087;O04014 - INCENDIO AS MARGENS DE RODOVIA (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS00495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2024 07:38;Não
2024-35289944-0;;01/09/2024 19:58;RODOVIA BR 459, Km 459 - CALDAS;;;S06008 - CORTE DE ARVORE CAIDA EM VIA PUBLICA (C) (Prioridade: 2 - Média);1CIA IND (POCOS DE CALDAS);;Não;Não;Não;OCORRÊNCIAS TÍPICAS DE BOMBEIROS ATENDIDA POR OUTROS ÓRGÃOS;Classificada;01/09/2024 20:06;Não
2024-35291396-9;(BM) 2024-039383217-001;01/09/2024 21:36;RODOVIA MG 050, Km 317 - SAO JOAO BATISTA GLORIA;-206.521.486;-462.986.688;O04007 - INCENDIO EM PROPRIEDADE RURAL PARTICULAR (C) (Prioridade: 3 - Baixa);1CIA IND/2CIA/1PEL(PASSOS);ABTS00495 / ASL06087;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2024 07:38;Não
2024-35293919-6;(BM) 2024-039395265-001;02/09/2024 00:59;ESTRADA BR 146 [FAZENDA MUMBUCA 35 KM PASSOS], Nº S/N - PASSOS;-209.620.287;-465.412.754;O04008 - INCENDIO EM AREA RURAL NAO PROTEGIDA (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL06087;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2024 07:38;Não
2024-35296301-0;(BM) 2024-039413980-001;02/09/2024 09:04;RUA GOIAS, Nº 30 - ALPINOPOLIS;-208.568.857;-463.826.895;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);TPO00155;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/09/2024 08:05;Não
2024-35296442-1;(BM) 2024-039416219-001;02/09/2024 09:14;RUA CAMBUQUIRA, Nº 365 - SAO FRANCISCO - PASSOS;-207.299.622;-466.147.629;V01006 - VITIMA COM DIFICULDADE DE LOCOMOCAO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/09/2024 08:06;Não
2024-35297105-7;(BM) 2024-039424622-001;02/09/2024 10:06;FAZENDA SERRINHA, Nº S/N - DELFINOPOLIS;-203.339.759;-46.814.053;O04008 - INCENDIO EM AREA RURAL NAO PROTEGIDA (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL06087;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/09/2024 08:05;Não
2024-35297506-8;(BM) 2024-039430398-001;02/09/2024 10:38;AVENIDA GOVERNADOR VALADARES, Nº 258 - CENTRO - ALPINOPOLIS;-20.862.172;-463.896.297;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);TPO00155;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/09/2024 08:05;Não
2024-35297986-5;(BM) 2024-039436289-001;02/09/2024 11:14;RUA JOSE JACINTO RIBEIRO, Nº 310 - SÃO BENEDITO - ALPINOPOLIS;-208.566.208;-463.911.324;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);TPO00155;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/09/2024 08:06;Não
2024-35298134-0;;02/09/2024 11:24;AVENIDA AMAZONAS, Nº 158 - SAO GABRIEL - CASSIA;-20.587.086;-469.163.123;O02001 - INCENDIO EM RESIDENCIA/HABITACAO UNIFAMILIAR (CASA) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);;Não;Não;Não;DISPENSADA PELO SOLICITANTE;Classificada;02/09/2024 11:34;Não
2024-35298336-5;(BM) 2024-039440889-001;02/09/2024 11:41;SITIO JATOBA - MILTON, Nº S/N - PASSOS;-208.453.292;-466.204.707;O04013 - INCENDIO EM PASTO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS00495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/09/2024 08:06;Não
2024-35299278-6;(BM) 2024-039450778-001;02/09/2024 13:21;RUA BELO HORIZONTE, Nº 1543 - ALPINOPOLIS;-208.579.441;-463.884.883;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);TPO00155;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/09/2024 08:06;Não
2024-35299356-8;;02/09/2024 13:27;RODOVIA BR 146, Km 355 - PASSOS;-208.482.694;-466.174.506;O04013 - INCENDIO EM PASTO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);;Não;Não;Não;DUPLICADA;Classificada;02/09/2024 13:46;Não
2024-35301250-3;(BM) 2024-039474855-001;02/09/2024 15:13;RUA JOSE JACINTO RIBEIRO, Nº 501 - ALPINOPOLIS;-208.561.727;-463.928.689;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);TPO00155;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/09/2024 08:06;Não
2024-35301971-5;;02/09/2024 15:55;RUA OPERARIOS, Nº 693 - MUARAMA 2 - PASSOS;-207.342.183;-466.120.053;P02011 - VISTORIA EM ENXAME DE INSETOS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);;Não;Não;Não;ORIENTAÇÃO;Classificada;02/09/2024 23:34;Não
2024-35302250-9;;02/09/2024 16:09;AVENIDA SABIA / RUA PARDAL - PARQUE DA FAZENDA - PASSOS;-207.378.511;-46.609.755;V02502 - VITIMA DE QUEDA (MOTOCICLISTA) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);;Não;Não;Não;ATENDIDA PELO SAMU;Classificada;02/09/2024 16:25;Não
2024-35302893-9;;02/09/2024 16:47;RUA ROMEU PINTO, Nº S/N - POCINHOS DO RIO VERDE - CALDAS;;;O02999 - OUTROS TIPOS DE INCENDIO URBANO   (C) (Prioridade: 2 - Média);1CIA IND (POCOS DE CALDAS);;Não;Não;Não;DISPENSADA PELO SOLICITANTE;Classificada;02/09/2024 18:24;Não
