Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2024-32348906-2;(BM) 2024-009574110-001;01/03/2024 08:10;FAZENDA AGUA LIMPA - REINALDO BATISTA PIRES, Nº S/N - CASSIA;-206.163.087;-468.844.214;P01002 - VISTORIA DE LIBERACAO / EMISSAO DE AVCB (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/03/2024 07:04;Não
2024-32348947-0;(BM) 2024-009574493-001;01/03/2024 08:13;RUA DOUTOR CARVALHO, Nº 1455 - NOSSA SENHORA DAS GRAÇAS - PASSOS;-207.352.269;-466.037.303;Q03001 - TREINAMENTO DE COMBATE A INCENDIO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);BM1640390;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/03/2024 07:07;Não
2024-32349766-0;(BM) 2024-009592651-001;01/03/2024 09:36;RUA PERNAMBUCO, Nº 382 - BELA VISTA - PASSOS;-207.162.841;-465.981.412;S06008 - CORTE DE ARVORE CAIDA EM VIA PUBLICA (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/03/2024 07:04;Não
2024-32351142-8;(BM) 2024-009601507-001;01/03/2024 11:40;RODOVIA MG 444, KM 02, BAIRRO RURAL AGUA LIMPA, Km 2, Nº S/N - CASSIA;;;P01002 - VISTORIA DE LIBERACAO / EMISSAO DE AVCB (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/03/2024 07:04;Não
2024-32352151-4;(BM) 2024-009612169-001;01/03/2024 13:25;AVENIDA OLIVEIRA REZENDE, Nº 1217 - CENTRO - SAO SEBASTIAO PARAISO;-209.098.609;-469.961.759;X03000 - EMPENHO ADMINISTRATIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/03/2024 07:04;Não
2024-32352177-8;(BM) 2024-009612325-001;01/03/2024 13:29;RUA ENGENHEIRO JEAN REGIS DE SOUZA SILVEIRA TEODORO, Nº 111 - RESIDENCIAL RECANTO DOS PINHEIROS - PASSOS;-206.931.263;-466.101.457;P02003 - VISTORIA EM LOTE VAGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/03/2024 07:05;Não
2024-32352271-6;(BM) 2024-009625220-001;01/03/2024 13:34;RUA DEZOITO DE SETEMBRO, Nº 350 - PENHA - PASSOS;-207.147.221;-466.243.699;O04012 - INCENDIO EM LOTE VAGO (AREA URBANA) (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/03/2024 07:04;Não
2024-32352352-6;(BM) 2024-009617369-001;01/03/2024 13:42;AVENIDA PROJETADA, Nº S/N - JARDIM FLORENCA - PASSOS;-206.924.763;-466.115.051;P02001 - VISTORIA EM HIDRANTE (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/03/2024 07:04;Não
2024-32353583-4;;01/03/2024 14:56;RUA NATALE DE MORAIS, S/N, Nº S/N - GUARANESIA;-21.312.668;-4.678.301;O04012 - INCENDIO EM LOTE VAGO (AREA URBANA) (C) (Prioridade: 2 - Média);1CIA IND (POCOS DE CALDAS);;Não;Não;Não;NÃO ATENDIDA: FALTA DE EFETIVO;Classificada;01/03/2024 14:59;Não
2024-32354931-4;(BM) 2024-009655020-001;01/03/2024 16:19;AVENIDA NACOES, Nº S/N - VILA RICA - PASSOS;-207.276.808;-46.600.861;S06002 - CAPTURA DE ANIMAL SILVESTRE PERIGOSO / AGRESSIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/03/2024 07:05;Não
