Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2023-29971231-0;(BM) 2023-045939700-001;01/10/2023 05:52;AVENIDA QUEROBINO MOURAO FILHO, Nº 889 - BELA VISTA - PIUMHI;-204.622.914;-459.456.346;X03000 - EMPENHO ADMINISTRATIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);TPO00155;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2023 21:33;Não
2023-29971324-0;;01/10/2023 06:25;RODOVIA MG 050, Nº S/N - SAO SEBASTIAO PARAISO;-208.923.766;-469.426.348;V02301 - VITIMA DE CAPOTAMENTO DE AUTOMOVEL (CARRO / CAMINHONETE) (C) (Prioridade: 1 - Alta);1CIA IND (POCOS DE CALDAS);;Não;Não;Não;DUPLICADA;Classificada;01/10/2023 06:26;Não
2023-29972399-4;(BM) 2023-045950136-001;01/10/2023 09:22;AVENIDA NACOES, Nº S/N - VILA RICA - PASSOS;-207.276.808;-46.600.861;S06002 - CAPTURA DE ANIMAL SILVESTRE PERIGOSO / AGRESSIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2023 07:01;Não
2023-29972895-6;(BM) 2023-045954513-001;01/10/2023 10:21;RUA DIVINOPOLIS, Nº 41 - COHAB 3 - PASSOS;-207.089.554;-466.245.663;V01004 - VITIMA COM CRISE DIABETICA / HIPOGLICEMIA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2023 07:00;Não
2023-29973918-5;(BM) 2023-045964324-001;01/10/2023 12:29;AVENIDA DOUTOR BRENO SOARES MAIA, Nº S/N - BELO HORIZONTE - PASSOS;-207.274.464;-466.041.645;V01018 - VITIMA DE MAL NAO DEFINIDO (DISTURBIO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2023 07:00;Não
2023-29975614-1;(BM) 2023-045986716-001;01/10/2023 15:09;RUA JOAO MARQUES DA SILVA, Nº 247 - NOSSA SENHORA DE LOURDES - PASSOS;-206.973.344;-466.209.413;V01018 - VITIMA DE MAL NAO DEFINIDO (DISTURBIO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2023 07:00;Não
2023-29978657-0;(BM) 2023-046037820-001;01/10/2023 19:18;AVENIDA JUCA STOCKLER, Nº S/N - SAO JOAQUIM - PASSOS;-207.420.993;-46.600.964;V02502 - VITIMA DE QUEDA (MOTOCICLISTA) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2023 07:00;Não
2023-29979452-3;(BM) 2023-046029498-001;01/10/2023 20:17;RODOVIA MG 344, Nº S/N - CASSIA;-206.059.151;-468.965.632;S06008 - CORTE DE ARVORE CAIDA EM VIA PUBLICA (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2023 07:00;Não
2023-29981611-8;(BM) 2023-046040720-001;01/10/2023 22:33;RUA TAPAJOS, Nº S/N - NOSSA SENHORA APARECIDA - PASSOS;-207.421.262;-466.071.444;V02103 - VITIMA DE ATROPELAMENTO POR AUTOMOVEL (CARRO / CAMINHONETE) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2023 06:59;Não
2023-29984192-3;(BM) 2023-046067672-001;02/10/2023 07:16;RUA ARIES, Nº 61 - SERRA VERDE - PASSOS;-207.410.326;-465.939.155;V03018 - VITIMA DE QUEDA DA PROPRIA ALTURA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2023 21:34;Não
2023-29984966-0;(BM) 2023-046069223-001;02/10/2023 08:39;RUA SANTA CASA, Nº 164 - SANTA CASA - PASSOS;-207.129.746;-466.123.199;X03000 - EMPENHO ADMINISTRATIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/10/2023 07:33;Não
2023-29985364-2;(BM) 2023-046074345-001;02/10/2023 09:14;RUA PIRAPORA / RUA GUAPE - RESIDENCIAL PORTAL DAS PALMEIRAS - PASSOS;-20.698.464;-466.105.201;V02408 - VITIMA DE COLISAO ENTRE AUTOMOVEL X MOTOCICLETA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/10/2023 07:32;Não
2023-29985402-0;(BM) 2023-046089369-001;02/10/2023 09:16;RUA TURQUESA, Nº 1874 - ACLIMACAO - PASSOS;-207.551.443;-465.970.846;V01026 - TRANSPORTE INTER-HOSPITALAR (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/10/2023 07:33;Não
