Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2023-27548149-5;(BM) 2023-020387356-001;01/05/2023 07:39;RODOVIA MG 050, Km 306 - CAPITOLIO;-206.541.637;-462.162.524;P03003 - PREVENCAO AQUATICA / OPERACAO VERANICO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/05/2023 08:00;Não
2023-27549063-7;(BM) 2023-020395168-001;01/05/2023 09:41;AVENIDA COMENDADOR FRANCISCO A MAIA, Nº 3300 - MARIO MAGALHAES - PASSOS;-207.275.447;-466.107.271;V01007 - VITIMA COM DISPNEIA (FALTA DE AR) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/05/2023 07:59;Não
2023-27549275-5;(BM) 2023-020397035-001;01/05/2023 10:05;RUA DOUTOR CARVALHO, Nº 1455 - NOSSA SENHORA DAS GRAÇAS - PASSOS;-207.352.269;-466.037.303;Q03005 - TREINAMENTO DE SALVAMENTO TERRESTRE (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);BM1796358;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/05/2023 08:00;Não
2023-27549506-6;(BM) 2023-020399389-001;01/05/2023 10:32;AVENIDA JUCA STOCKLER, Nº S/N - SAO JOAQUIM - PASSOS;-207.420.993;-46.600.964;P02003 - VISTORIA EM LOTE VAGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/05/2023 08:00;Não
2023-27549643-7;(BM) 2023-020401483-001;01/05/2023 10:48;AVENIDA JUCA STOCKLER, Nº S/N - SAO JOAQUIM - PASSOS;-207.420.993;-46.600.964;P02003 - VISTORIA EM LOTE VAGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/05/2023 08:00;Não
2023-27549647-8;(BM) 2023-020400814-001;01/05/2023 10:49;AVENIDA JUCA STOCKLER, Nº S/N - SAO JOAQUIM - PASSOS;-207.420.993;-46.600.964;P02003 - VISTORIA EM LOTE VAGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/05/2023 08:00;Não
2023-27549698-9;(BM) 2023-020401455-001;01/05/2023 10:56;RUA JOAO TEIXEIRA MENDES, Nº S/N - FLAMBOYANT - PASSOS;-207.548.252;-466.033.392;P02003 - VISTORIA EM LOTE VAGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/05/2023 08:00;Não
2023-27549751-0;(BM) 2023-020401680-001;01/05/2023 10:58;RUA ANA CANDIDA DE JESUS, Nº S/N - JARDIM CANADA - PASSOS;-207.510.973;-466.073.324;P02003 - VISTORIA EM LOTE VAGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/05/2023 07:59;Não
2023-27549827-0;(BM) 2023-020409687-001;01/05/2023 11:07;RUA PEDRO TEIXEIRA MENDES, Nº 70 - JARDIM ITALIA - PASSOS;-207.457.618;-466.050.037;V01018 - VITIMA DE MAL NAO DEFINIDO (DISTURBIO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/05/2023 07:59;Não
2023-27553042-0;(BM) 2023-020445217-001;01/05/2023 15:58;RUA BUENOS AIRES, Nº 130 - CALIFORNIA - PASSOS;-207.073.742;-466.139.721;V01009 - VITIMA COM DOR NA COLUNA VERTEBRAL (COSTAS) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/05/2023 07:59;Não
2023-27555300-5;(BM) 2023-020457105-001;01/05/2023 18:28;RODOVIA MG 050, Km 355 - PASSOS;-207.388.237;-466.163.847;V02301 - VITIMA DE CAPOTAMENTO DE AUTOMOVEL (CARRO / CAMINHONETE) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/05/2023 07:59;Não
2023-27556872-4;(BM) 2023-020475057-001;01/05/2023 20:21;RODOVIA MG 050, Nº S/N - PASSOS;-207.371.492;-466.395.925;V02103 - VITIMA DE ATROPELAMENTO POR AUTOMOVEL (CARRO / CAMINHONETE) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/05/2023 07:58;Não
2023-27558149-1;(BM) 2023-020487772-001;01/05/2023 22:01;AVENIDA EXPEDICIONARIOS, Nº 2743 - MIRANTE DO VALE - PASSOS;-207.263.907;-465.810.813;V01018 - VITIMA DE MAL NAO DEFINIDO (DISTURBIO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/05/2023 07:58;Não
