Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2023-26098607-5;(BM) 2023-005057203-001;01/02/2023 03:35;ESTRADA SBG 010 - POUSADA MIRANTE, Nº S/N - SAO JOAO BATISTA GLORIA;-20.515.919;-464.734.993;V01007 - VITIMA COM DISPNEIA (FALTA DE AR) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/02/2023 08:55;Não
2023-26100525-9;(BM) 2023-005077113-001;01/02/2023 09:26;RUA FARMACEUTICOS, Nº 133 - NOVO HORIZONTE - PASSOS;-207.296.244;-466.031.183;V01018 - VITIMA DE MAL NAO DEFINIDO (DISTURBIO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/02/2023 20:39;Não
2023-26100646-3;(BM) 2023-005078187-001;01/02/2023 09:37;AVENIDA BRASIL, Nº S/N - JARDIM SATELITE - PASSOS;-207.157.766;-46.617.966;X03000 - EMPENHO ADMINISTRATIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/02/2023 20:40;Não
2023-26100740-1;(BM) 2023-005079181-001;01/02/2023 09:46;RUA CANAPE, Nº 238 - CASARAO - PASSOS;-207.217.572;-465.897.162;V01018 - VITIMA DE MAL NAO DEFINIDO (DISTURBIO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/02/2023 20:39;Não
2023-26101381-6;(BM) 2023-005087645-001;01/02/2023 10:38;RUA AGUAS, Nº 550 - RECANTO DA TEKA - PASSOS;-207.452.157;-465.926.092;S06003 - CAPTURA DE CAO PERIGOSO / AGRESSIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/02/2023 20:40;Não
2023-26101460-0;(BM) 2023-005088533-001;01/02/2023 10:44;RUA DOUTOR CARVALHO, Nº 1455 - NOSSA SENHORA DAS GRAÇAS - PASSOS;-207.352.269;-466.037.303;X03000 - EMPENHO ADMINISTRATIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABS01122 / ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/02/2023 20:40;Não
2023-26103051-2;(BM) 2023-005155029-001;01/02/2023 13:12;RUA OPERARIOS, Nº 373 - SANTA RITA - PASSOS;-207.319.923;-466.106.302;V01023 - VITIMA DE SINCOPE (DESMAIO)/VERTIGEM (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/02/2023 20:38;Não
2023-26103557-1;(BM) 2023-005113188-001;01/02/2023 13:57;RUA JOSE ARISTIDES BARBOSA, Nº 192 - PARQUE DA ESTACAO - PASSOS;-207.047.498;-466.120.893;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/02/2023 20:39;Não
2023-26103750-1;(BM) 2023-005115594-001;01/02/2023 14:09;RUA ALFA, Nº 748 - JARDIM SATELITE - PASSOS;-207.119.193;-46.620.943;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/02/2023 20:39;Não
2023-26103895-4;(BM) 2023-005118018-001;01/02/2023 14:20;RUA RIO NEGRO, Nº 183 - SANTA LUZIA - PASSOS;-207.106.471;-466.021.619;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/02/2023 20:39;Não
2023-26104213-8;(BM) 2023-005121695-001;01/02/2023 14:36;RUA GUAPORE, Nº 447 - SANTA LUZIA - PASSOS;-207.094.305;-465.981.589;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/02/2023 20:39;Não
2023-26104863-3;(BM) 2023-005129795-001;01/02/2023 15:09;RUA TIMOTEO, Nº 237 - COHAB 2 - PASSOS;-207.093.159;-466.290.449;V03021 - VITIMA DE SUICIDIO (TENTATIVA) - APH TRAUMA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/02/2023 20:38;Não
2023-26108484-7;(BM) 2023-005172879-001;01/02/2023 19:01;RUA IPIRANGA, Nº 200 - VILA RICA - PASSOS;-207.255.388;-46.597.117;S06002 - CAPTURA DE ANIMAL SILVESTRE PERIGOSO / AGRESSIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/02/2023 20:39;Não
2023-26114274-9;(BM) 2023-005231750-001;02/02/2023 06:15;RUA ELZO CALIXTO MATTAR, Nº 530 - CENTENARIO - PASSOS;-207.318.296;-466.126.611;V01018 - VITIMA DE MAL NAO DEFINIDO (DISTURBIO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/02/2023 01:56;Não
2023-26114948-0;(BM) 2023-005247295-001;02/02/2023 08:06;RUA PERNAMBUCO, Nº 244 - CENTRO - CLARAVAL;-204.038.975;-472.837.964;P01002 - VISTORIA DE LIBERACAO / EMISSAO DE AVCB (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/02/2023 01:55;Não
2023-26115731-4;(BM) 2023-005249281-001;02/02/2023 09:20;AVENIDA COMENDADOR FRANCISCO A MAIA, Nº 4309 - BELO HORIZONTE - PASSOS;-207.338.181;-466.045.798;W03000 - SOLICITANTE ENCONTRADO - PROVIDENCIA DISPENSADA (C) (Prioridade: 3 - Baixa);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/02/2023 01:55;Não
2023-26116473-6;(BM) 2023-005256465-001;02/02/2023 10:25;PRACA FRANCISCO SALLES, Nº S/N - BELO HORIZONTE - PASSOS;-207.264.675;-466.045.971;V01023 - VITIMA DE SINCOPE (DESMAIO)/VERTIGEM (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/02/2023 01:57;Não
2023-26116808-2;(BM) 2023-005261113-001;02/02/2023 10:55;RUA ONOFRE R TEIXEIRA, Nº 143 - PENHA - PASSOS;-207.144.303;-466.289.975;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/02/2023 01:56;Não
2023-26117120-1;(BM) 2023-005264461-001;02/02/2023 11:15;RUA CABO ALBERTO RODRIGUES DA SILVA, Nº 129 - COHAB 2 - PASSOS;-207.124.873;-466.305.486;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/02/2023 01:55;Não
2023-26117262-6;(BM) 2023-005266354-001;02/02/2023 11:27;AVENIDA ANTONIO ADAO DA SILVA, Nº 51 - COHAB 4 - PASSOS;-207.201.096;-46.630.505;V01010 - VITIMA COM DOR TORACICA/SUSPEITA DE INFARTO (IAM) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/02/2023 01:57;Não
2023-26117268-2;(BM) 2023-005266759-001;02/02/2023 11:29;RUA CAETES, Nº S/N - NOSSA SENHORA APARECIDA - PASSOS;-20.743.907;-466.081.916;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/02/2023 01:55;Não
2023-26118075-4;;02/02/2023 12:48;AVENIDA AROUCA, Nº 260 - CENTRO - PASSOS;-207.164.007;-46.609.049;S06005 - CAPTURA DE INSETOS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;ATENDIDA PELO SAMU;Classificada;03/02/2023 01:56;Não
2023-26119635-2;(BM) 2023-005295748-001;02/02/2023 14:47;RODOVIA MG 444, Km 23 - CAPETINGA;-206.313.267;-470.966.266;S05304 - COLISAO ENTRE CAMINHOES / CARRETAS (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/02/2023 01:57;Não
2023-26120338-4;(BM) 2023-005315829-001;02/02/2023 15:23;RODOVIA MG050, Nº 360 - PASSOS;-207.356.964;-466.563.864;W04000 - NADA CONSTATADO (C) (Prioridade: 3 - Baixa);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/02/2023 01:55;Não
2023-26120602-0;(BM) 2023-005308188-001;02/02/2023 15:36;RUA PARAGUACU, Nº 40 - VILA RICA - PASSOS;-207.247.327;-465.935.874;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/02/2023 01:56;Não
2023-26120862-1;(BM) 2023-005311890-001;02/02/2023 15:53;RUA COIMBRAS, Nº 785 - CALIFORNIA - PASSOS;-207.013.787;-466.155.606;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/02/2023 01:56;Não
2023-26120901-1;(BM) 2023-005312578-001;02/02/2023 15:55;RUA ORLANDO ADAO CARNEIRO, Nº 190 - PASSOS;-207.280.781;-465.847.153;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/02/2023 01:56;Não
2023-26121062-0;(BM) 2023-005319435-001;02/02/2023 16:05;RUA ESTEVAM PARENTI, Nº 135 - PENHA 2 - PASSOS;-207.125.747;-466.277.865;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/02/2023 01:56;Não
