Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2023-29489487-8;(BM) 2023-040945494-001;01/09/2023 06:08;AVENIDA AMAZONAS, Nº 363 - BELA VISTA - PASSOS;-20.715.486;-465.993.194;V01007 - VITIMA COM DISPNEIA (FALTA DE AR) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/09/2023 07:55;Não
2023-29490853-1;(BM) 2023-040964030-001;01/09/2023 08:56;RUA LAJINHA, Nº 112 - COHAB 2 - PASSOS;-207.097.943;-466.300.107;V03018 - VITIMA DE QUEDA DA PROPRIA ALTURA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2023 07:08;Não
2023-29492353-0;(BM) 2023-040984632-001;01/09/2023 10:53;RUA TURQUESA, Nº S/N - ACLIMACAO - PASSOS;-207.550.652;-466.019.422;V01008 - VITIMA COM DOR ABDOMINAL (ABDOME AGUDO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2023 07:08;Não
2023-29493766-5;(BM) 2023-040993085-001;01/09/2023 13:02;AVENIDA ENGENHEIRO MANOEL BATISTA, Nº S/N - MARIA PARREIRA - ITAU DE MINAS;-207.414.385;-467.442.979;P01003 - VISTORIA EM EVENTOS TEMPORARIOS (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2023 07:07;Não
2023-29494246-0;(BM) 2023-040998439-001;01/09/2023 13:39;RUA CANJERANUS, Nº S/N - CANJERANUS - PASSOS;-207.089.894;-466.069.659;O04012 - INCENDIO EM LOTE VAGO (AREA URBANA) (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2023 07:08;Não
2023-29495922-0;(BM) 2023-041019364-001;01/09/2023 15:11;RUA ODILON LEMOS DE MELO, Nº 71 - FLAMBOYANT - PASSOS;-207.547.798;-466.048.485;V01013 - VITIMA DE EMERGENCIAS PSIQUIATRICAS (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2023 07:07;Não
2023-29496495-6;(BM) 2023-041060226-001;01/09/2023 15:42;RUA HENRIQUE AMELIO DE OLIVEIRA, Nº 31 - RECANTO DA TEKA - PASSOS;-207.452.979;-465.976.717;W04000 - NADA CONSTATADO (C) (Prioridade: 3 - Baixa);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2023 07:08;Não
2023-29496974-9;(BM) 2023-041032517-001;01/09/2023 16:06;RUA DOUTOR JOSE LEMOS DE BARROS, Nº 302 - MARIO MAGALHAES - PASSOS;-207.258.952;-466.115.689;V01013 - VITIMA DE EMERGENCIAS PSIQUIATRICAS (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2023 07:07;Não
2023-29498242-1;(BM) 2023-041054608-001;01/09/2023 17:17;RUA ACEROLAS, Nº 111 - PASSOS;-207.131.837;-466.327.774;V01019 - VITIMA COM OBSTRUCAO DE VIAS AEREAS POR CORPOS ESTRANHOS (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2023 07:07;Não
2023-29499143-5;(BM) 2023-041074834-001;01/09/2023 18:16;RUA ILICINIA, Nº 8 - FURNAS - SAO JOSE DA BARRA;-206.746.012;-463.325.287;P02011 - VISTORIA EM ENXAME DE INSETOS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2023 07:08;Não
2023-29501639-7;(BM) 2023-041081102-001;01/09/2023 20:55;RUA JORGE JOSE CALIXTO, Nº 140 - PENHA - PASSOS;-207.167.096;-466.136.529;V01018 - VITIMA DE MAL NAO DEFINIDO (DISTURBIO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/09/2023 07:07;Não
