Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2023-29002082-8;(BM) 2023-035775349-001;01/08/2023 13:50;RUA ACRE, Nº 1064 - SANTA LUZIA - PASSOS;-207.081.217;-465.982.654;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/08/2023 07:28;Não
2023-29002084-3;(BM) 2023-035781738-001;01/08/2023 13:50;RUA CHINA, Nº 306 - CONDOMÍNIO DAS NAÇÕES. - PASSOS;-207.312.888;-465.921.316;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/08/2023 07:28;Não
2023-29002086-9;(BM) 2023-035785015-001;01/08/2023 13:51;RUA DAVID BALDINI, Nº 694 - VILA RICA - PASSOS;-20.726.133;-465.997.811;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/08/2023 07:28;Não
2023-29002088-4;(BM) 2023-035786900-001;01/08/2023 13:52;RUA CONTABILISTAS, Nº 39 - NOVO HORIZONTE - PASSOS;-207.285.677;-466.027.798;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/08/2023 07:28;Não
2023-29002575-5;(BM) 2023-035781991-001;01/08/2023 14:25;RUA FARMACEUTICOS, Nº 133 - NOVO HORIZONTE - PASSOS;-207.296.244;-466.031.183;V01007 - VITIMA COM DISPNEIA (FALTA DE AR) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/08/2023 07:27;Não
2023-29003728-0;(BM) 2023-035797401-001;01/08/2023 15:28;RUA ACRE, Nº 1625 - PASSOS;-207.041.382;-465.943.898;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);TPO00155;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/08/2023 07:27;Não
2023-29003935-4;(BM) 2023-035799909-001;01/08/2023 15:39;RUA PARA, Nº 2051 - JARDIM COLEGIO DE PASSOS - PASSOS;-207.196.409;-465.937.585;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);TPO00155;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/08/2023 07:27;Não
2023-29004125-0;(BM) 2023-035802629-001;01/08/2023 15:47;RUA DOUTOR CARVALHO, Nº 1455 - NOSSA SENHORA DAS GRAÇAS - PASSOS;-207.352.269;-466.037.303;Q03005 - TREINAMENTO DE SALVAMENTO TERRESTRE (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);BM1315175;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/08/2023 07:27;Não
2023-29004203-1;(BM) 2023-035802986-001;01/08/2023 15:51;AVENIDA EXPEDICIONARIOS, Nº 1964 - PASSOS;-20.724.863;-465.884.146;P01002 - VISTORIA DE LIBERACAO / EMISSAO DE AVCB (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);TPO00155;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/08/2023 07:27;Não
2023-29005221-9;(BM) 2023-035816005-001;01/08/2023 16:46;AVENIDA PERIMETRAL, Nº 532 - PENHA - PASSOS;;;V01015 - VITIMA COM HEMORRAGIA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/08/2023 07:27;Não
2023-29007545-1;(BM) 2023-035840712-001;01/08/2023 19:15;RUA CORONEL JOAO DE BARROS, Nº 840 - CENTRO - PASSOS;-207.250.122;-466.095.343;S06001 - SALVAMENTO DE ANIMAL EM RISCO / PERIGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/08/2023 07:27;Não
2023-29007617-0;(BM) 2023-035841600-001;01/08/2023 19:21;ESTRADA PRINCIPAL BANANAL, Nº S/N - PASSOS;-20.650.833;-46.740.833;O02034 - INCENDIO EM CACAMBA DE LIXO / ENTULHO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/08/2023 07:27;Não
2023-29007989-5;(BM) 2023-035845126-001;01/08/2023 19:45;AVENIDA COMENDADOR FRANCISCO A MAIA, Nº 2480 - CANDEIAS - PASSOS;-20.720.625;-466.131.152;S06001 - SALVAMENTO DE ANIMAL EM RISCO / PERIGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/08/2023 07:27;Não
2023-29008028-5;(BM) 2023-035845702-001;01/08/2023 19:49;RUA JESO RIBEIRO DE ABREU, Nº 401 - NOVA CALIFORNIA - PASSOS;-2.070.012;-466.217.638;S06005 - CAPTURA DE INSETOS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/08/2023 07:27;Não
2023-29009648-5;(BM) 2023-035862989-001;01/08/2023 21:45;RODOVIA MG 050, Km 364 - PASSOS;-207.357.243;-466.916.083;V02108 - VITIMA DE ATROPELAMENTO DE MOTOCICLETA X ANIMAL (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR04360;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/08/2023 07:27;Não
2023-29014725-3;(BM) 2023-035925617-001;02/08/2023 10:16;AVENIDA MONTESE, Nº S/N - SERRA DAS BRISAS - PASSOS;-207.322.172;-465.987.907;S06004 - CAPTURA DE OUTROS ANIMAIS DOMESTICOS PERIGOSOS / AGRESSIVOS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/08/2023 07:17;Não
2023-29015443-7;(BM) 2023-035926730-001;02/08/2023 11:10;RUA ARIZONA, Nº 551 - RESIDENCIAL ELDORADO - PASSOS;-207.303.796;-46.623.095;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/08/2023 07:17;Não
2023-29015445-2;(BM) 2023-035930256-001;02/08/2023 11:11;RUA TICO TICO, Nº 124 - SAO JOAO - PASSOS;-207.360.843;-466.079.991;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/08/2023 07:17;Não
2023-29015447-8;(BM) 2023-035930193-001;02/08/2023 11:11;RUA ALABAMA, Nº 140 - RESIDENCIAL ELDORADO - PASSOS;-207.302.493;-46.619.491;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/08/2023 07:17;Não
2023-29015449-3;(BM) 2023-035932099-001;02/08/2023 11:12;RUA MACHADO DE ASSIS, Nº 436 - SAO FRANCISCO - PASSOS;-207.252.482;-466.174.113;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/08/2023 07:17;Não
