Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2023-28512360-3;(BM) 2023-030688780-001;01/07/2023 07:25;RUA CRUZEIRO DO SUL, Nº 198 - PANORAMA - PASSOS;-207.104.929;-466.173.866;V03019 - VITIMA DE QUEDA DE ALTURA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/07/2023 11:47;Não
2023-28513668-4;(BM) 2023-030703605-001;01/07/2023 10:22;RUA IMACULADA CONCEICAO, Nº 805 - COHAB 4 - PASSOS;-207.223.776;-46.632.085;S06002 - CAPTURA DE ANIMAL SILVESTRE PERIGOSO / AGRESSIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/07/2023 06:44;Não
2023-28514805-9;(BM) 2023-030712296-001;01/07/2023 12:38;RODOVIA MG 050, Km 359 - PASSOS;-20.737.051;-466.411.331;S05302 - COLISAO ENTRE MOTOCICLETAS (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/07/2023 06:45;Não
2023-28516082-4;(BM) 2023-030722185-001;01/07/2023 14:41;RUA DOUTOR CARVALHO, Nº 1455 - NOSSA SENHORA DAS GRAÇAS - PASSOS;-207.352.269;-466.037.303;Q03017 - TREINAMENTO DE PRIMEIROS SOCORROS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);BM1797331;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/07/2023 06:44;Não
2023-28518504-4;(BM) 2023-030746877-001;01/07/2023 17:27;AVENIDA DONA LIQUINHA SILVEIRA, Nº 909 - COHAB 3 - PASSOS;-207.079.502;-466.232.898;V02408 - VITIMA DE COLISAO ENTRE AUTOMOVEL X MOTOCICLETA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/07/2023 06:45;Não
2023-28519229-7;(BM) 2023-030754005-001;01/07/2023 18:16;RUA DOUTOR BORSARI, Nº 508 - COHAB 3 - PASSOS;-207.043.949;-466.270.672;S06002 - CAPTURA DE ANIMAL SILVESTRE PERIGOSO / AGRESSIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/07/2023 06:44;Não
2023-28519380-9;(BM) 2023-030755263-001;01/07/2023 18:24;AVENIDA ANTONIO ADAO DA SILVA, Nº 200 - PENHA 2 - PASSOS;-207.188.563;-466.324.042;V03005 - VITIMA DE AGRESSAO FISICA SEM USO DE ARMA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/07/2023 06:50;Não
2023-28520710-9;(BM) 2023-030766984-001;01/07/2023 19:48;RUA SANTA INES, Nº 440 - BELO HORIZONTE - PASSOS;-207.285.792;-466.077.885;V01018 - VITIMA DE MAL NAO DEFINIDO (DISTURBIO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/07/2023 06:50;Não
2023-28522051-5;(BM) 2023-030783204-001;01/07/2023 21:17;RUA IPATINGA, Nº S/N - CALIFORNIA - PASSOS;-207.039.657;-466.182.868;S06001 - SALVAMENTO DE ANIMAL EM RISCO / PERIGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/07/2023 06:45;Não
2023-28522113-0;(BM) 2023-030783349-001;01/07/2023 21:22;RUA DA PRAIA, Nº 515 - PENHA - PASSOS;-207.162.757;-466.175.201;V03018 - VITIMA DE QUEDA DA PROPRIA ALTURA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/07/2023 06:51;Não
