Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2019-04202085-1;(BM) 2019-000018620-001;01/01/2019 04:33;AVENIDA JUCA STOCKLER, Nº S/N - BELO HORIZONTE - PASSOS;-207.277.422;-466.042.335;W03000 - SOLICITANTE ENCONTRADO - PROVIDENCIA DISPENSADA (C) (Prioridade: 3 - Baixa);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/01/2019 09:30;Não
2019-04203208-5;(BM) 2019-000031027-001;01/01/2019 08:18;RUA LAGOA DA PRATA, Nº 157 - MUARAMA - PASSOS;-207.266.508;-466.133.291;V01013 - VITIMA DE EMERGENCIAS PSIQUIATRICAS (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/01/2019 21:39;Não
2019-04203840-5;(BM) 2019-000038618-001;01/01/2019 10:25;RUA DA GRACA, Nº 864 - SAO FRANCISCO - PASSOS;-207.277.553;-466.181.863;V01022 - VITIMA PARTURIENTE / EMERGENCIAS OBSTETRICAS (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/01/2019 21:39;Não
2019-04204246-0;(BM) 2019-000042211-001;01/01/2019 11:39;RUA IMACULADA CONCEICAO, Nº 353 - JARDIM PLANALTO - PASSOS;-207.186.994;-466.271.783;V01020 - VITIMA COM PARADA CARDIORRESPIRATORIA / INFARTO (IAM) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/01/2019 21:39;Não
2019-04206437-9;(BM) 2019-000090160-001;01/01/2019 17:05;RUA SETE SETEMBRO, Nº 1470 - BELO HORIZONTE - PASSOS;-20.734.173;-466.034.547;V01999 - OUTROS TIPOS DE APH CLINICO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/01/2019 21:39;Não
2019-04206719-0;(BM) 2019-000090131-001;01/01/2019 17:37;RUA CRISTIANO STOCKLER, Nº 77 - CENTRO - PASSOS;-207.187.875;-466.066.627;V03999 - OUTROS TIPOS DE APH DE TRAUMAS DIVERSOS   (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/01/2019 21:39;Não
2019-04207116-0;(BM) 2019-000085392-001;01/01/2019 18:26;RUA ANGRA DOS REIS, Nº 692 - RECANTO DA HARMONIA - PASSOS;-207.005.504;-465.974.649;V01999 - OUTROS TIPOS DE APH CLINICO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/01/2019 21:39;Não
2019-04211285-1;(BM) 2019-000131008-001;02/01/2019 07:37;RUA LARANJAS, Nº 166 - NOSSA SENHORA DE LOURDES - PASSOS;-206.993.222;-466.186.303;V01013 - VITIMA DE EMERGENCIAS PSIQUIATRICAS (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/01/2019 08:54;Não
2019-04211899-3;(BM) 2019-000140065-001;02/01/2019 09:12;RUA SANTA EFIGENIA, Nº 67 - SAO BENEDITO - PASSOS;-207.188.757;-466.015.517;V01023 - VITIMA DE SINCOPE (DESMAIO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/01/2019 13:12;Não
2019-04212885-4;(BM) 2019-000148689-001;02/01/2019 10:54;RUA VEREADOR ANTONIO MENDES PEIXOTO, Nº 119 - COHAB 5 - PASSOS;-20.720.304;-466.369.363;V01999 - OUTROS TIPOS DE APH CLINICO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/01/2019 13:12;Não
2019-04213323-0;(BM) 2019-000156224-001;02/01/2019 11:42;RUA MATO GROSSO / RUA BARAO DE PASSOS - PASSOS;-20.710.289;-465.973.496;V02408 - VITIMA DE COLISAO ENTRE AUTOMOVEL X MOTOCICLETA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/01/2019 13:12;Não
2019-04215032-8;(BM) 2019-000206208-001;02/01/2019 14:55;RODOVIA MG 050, Nº S/N - PASSOS;-207.394.089;-466.006.199;W04000 - NADA CONSTATADO (C) (Prioridade: 3 - Baixa);1CIA IND/2CIA/1PEL(PASSOS);ASL00064 / UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;06/01/2019 14:54;Não
2019-04215912-1;(BM) 2019-000205664-001;02/01/2019 16:09;RODOVIA MG 050, Nº S/N - PASSOS;-207.394.089;-466.006.199;W03000 - SOLICITANTE ENCONTRADO - PROVIDENCIA DISPENSADA (C) (Prioridade: 3 - Baixa);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;06/01/2019 14:53;Não
2019-04216497-7;(BM) 2019-000231647-001;02/01/2019 17:03;TRAVESSA MONSENHOR JOAO PEDRO, Nº 93 - CENTRO - PASSOS;-207.187.509;-466.084.606;V03018 - VITIMA DE QUEDA DA PROPRIA ALTURA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;06/01/2019 14:53;Não
2019-04217897-0;(BM) 2019-000241878-001;02/01/2019 19:25;RODOVIA MG 050, Nº S/N - PASSOS;-207.394.089;-466.006.199;V02404 - VITIMA DE COLISAO ENTRE CAMINHOES / CARRETAS (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/01/2019 06:19;Não
2019-04223881-5;(BM) 2019-000317401-001;03/01/2019 12:07;RUA SAO PAULO, Nº S/N - SAO BENEDITO - PASSOS;-207.176.836;-46.598.838;S06002 - CAPTURA DE ANIMAL SILVESTRE PERIGOSO / AGRESSIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/01/2019 12:16;Não
2019-04223906-4;(BM) 2019-000317637-001;03/01/2019 12:14;RUA MATO GROSSO, Nº 677 - SANTA LUZIA - PASSOS;-207.056.701;-466.024.055;V02202 - VITIMA DE CHOQUE DE MOTOCICLETA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR08842;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/01/2019 12:29;Não
2019-04229833-5;(BM) 2019-000407850-001;03/01/2019 21:22;RUA JOAO MARQUES DA SILVA, Nº 97 - NOSSA SENHORA DE LOURDES - PASSOS;-206.977.111;-466.189.579;S06005 - CAPTURA DE INSETOS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/01/2019 21:52;Não
2019-04230469-1;(BM) 2019-000416457-001;03/01/2019 22:36;RODOVIA MG 050 KM 15 - PROXIMO TERRA ROXA, Nº S/N - PASSOS;-207.248.073;-465.329.428;V02409 - VITIMA DE COLISAO ENTRE AUTOMOVEL X CAMINHAO / CARRETA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/01/2019 03:20;Não
2019-04231074-9;(BM) 2019-000436865-001;03/01/2019 23:57;PRACA CRUZEIRO, Nº 39 - PENHA - PASSOS;-207.160.103;-466.181.816;V01018 - VITIMA DE MAL NAO DEFINIDO (DISTURBIO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR08842;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/01/2019 03:17;Não
2019-04232325-2;(BM) 2019-000443030-001;04/01/2019 06:19;RUA PECUARIA, Nº 144 - SAO FRANCISCO - PASSOS;-207.256.707;-466.170.539;V03018 - VITIMA DE QUEDA DA PROPRIA ALTURA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/01/2019 07:08;Não
2019-04232979-9;(BM) 2019-000472464-001;04/01/2019 08:50;AVENIDA JUCA STOCKLER, Nº 1530 - PASSOS;-207.360.983;-466.013.501;X03000 - EMPENHO ADMINISTRATIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);UR08842;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;08/01/2019 08:45;Não
2019-04233491-7;(BM) 2019-000474567-001;04/01/2019 09:43;RUA MEDICOS, Nº 230 - BELO HORIZONTE - PASSOS;-207.296.407;-466.046.546;P01002 - VISTORIA DE LIBERACAO / EMISSAO DE AVCB (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;17/01/2019 06:25;Não
2019-04233702-0;(BM) 2019-000474918-001;04/01/2019 10:09;RUA ITAMOGI / RUA CAMPOS GERAIS - PASSOS;-206.969.203;-466.134.857;V02502 - VITIMA DE QUEDA (MOTOCICLISTA) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;12/01/2019 13:22;Não
2019-04233929-6;(BM) 2019-000474632-001;04/01/2019 10:34;RUA DAVID BALDINI, Nº 556 - BELO HORIZONTE - PASSOS;-207.250.319;-466.001.623;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;17/01/2019 06:26;Não
2019-04234193-4;(BM) 2019-000474658-001;04/01/2019 11:04;RUA GOIAS, Nº 1068 - SANTA LUZIA - PASSOS;-207.101.814;-466.000.112;P01002 - VISTORIA DE LIBERACAO / EMISSAO DE AVCB (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF00295;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;17/01/2019 06:25;Não
2019-04234755-2;(BM) 2019-000482880-001;04/01/2019 12:09;AVENIDA COMENDADOR FRANCISCO A MAIA, Nº 3560 - MARIO MAGALHAES - PASSOS;-207.285.882;-466.084.936;V02102 - VITIMA DE ATROPELAMENTO POR MOTOCICLETA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;16/01/2019 11:18;Não
