Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2019-05648392-6;(BM) 2019-020249028-001;01/05/2019 08:24;RODOVIA MG 344, Nº S/N - CASSIA;-206.059.151;-468.965.632;O02027 - INCENDIO EM VEICULO AUTOMOTOR (EXCETO TANQUE DE CARGA) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);VOB00495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/05/2019 23:15;Não
2019-05648666-0;(BM) 2019-020249056-001;01/05/2019 09:02;AVENIDA MONTESE, Nº S/N - SERRA DAS BRISAS - PASSOS;-207.298.123;-465.953.762;R01999 - OUTROS TIPOS DE ACOES DE APOIO A COMUNIDADE   (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABT00816;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/05/2019 23:16;Não
2019-05650067-8;(BM) 2019-020249002-001;01/05/2019 11:59;RUA RIO PIRACICABA, Nº 1009 - RECANTO DA HARMONIA - PASSOS;-207.038.399;-465.953.025;V01004 - VITIMA COM CRISE DIABETICA / HIPOGLICEMIA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/05/2019 23:15;Não
2019-05652811-0;(BM) 2019-020318010-001;01/05/2019 16:40;RUA CANJERANUS, Nº 2470 - CANJERANUS - PASSOS;-207.006.704;-466.180.612;W10000 - DISPENSADA POR DUPLICIDADE DE EMPENHO COM OUTROS ORGAOS (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/05/2019 23:15;Não
2019-05660115-5;(BM) 2019-020376447-001;02/05/2019 08:25;RUA PASTOR PEDRO FERREIRA LIMA, Nº S/N - JARDIM SATELITE - PASSOS;-207.112.227;-466.228.406;V02408 - VITIMA DE COLISAO ENTRE AUTOMOVEL X MOTOCICLETA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/05/2019 11:24;Não
2019-05661424-5;(BM) 2019-020405453-001;02/05/2019 10:24;AVENIDA COMENDADOR FRANCISCO A MAIA, Nº 1690 - SANTA CASA - PASSOS;-207.132.648;-466.104.054;S06001 - SALVAMENTO DE ANIMAL EM RISCO / PERIGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/05/2019 11:24;Não
2019-05664433-2;(BM) 2019-020442780-001;02/05/2019 15:06;RUA DOUTOR CARVALHO, Nº S/N - PASSOS;-207.375.214;-466.013.809;S06007 - CORTE / PODA DE ARVORE COM RISCO IMINENTE DE QUEDA (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);VOB00495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/05/2019 17:41;Não
2019-05664498-8;(BM) 2019-020442737-001;02/05/2019 15:09;RUA JOAO PESSOA, Nº 8 - RESIDENCIAL RIO GRANDE - SAO JOAO BATISTA DO GLORIA;-206.404.932;-465.075.618;P01002 - VISTORIA DE LIBERACAO / EMISSAO DE AVCB (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01160;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/05/2019 17:41;Não
2019-05666272-6;(BM) 2019-020479055-001;02/05/2019 17:10;RODOVIA MG 050, Km 306 - SAO JOAO BATISTA DO GLORIA;;;W03000 - SOLICITANTE ENCONTRADO - PROVIDENCIA DISPENSADA (C) (Prioridade: 3 - Baixa);1CIA IND/2CIA/1PEL(PASSOS);VOB00495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/05/2019 17:40;Não
2019-05667578-1;(BM) 2019-020500184-001;02/05/2019 18:58;AVENIDA DONA LIQUINHA SILVEIRA, Nº 1647 - NOVA CALIFORNIA - PASSOS;-207.019.763;-466.180.607;W03000 - SOLICITANTE ENCONTRADO - PROVIDENCIA DISPENSADA (C) (Prioridade: 3 - Baixa);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/05/2019 19:46;Não
