Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2019-06035453-0;(BM) 2019-025637473-001;01/06/2019 01:10;AVENIDA JUCA STOCKLER, Nº S/N - BELO HORIZONTE - PASSOS;-207.277.422;-466.042.335;V01999 - OUTROS TIPOS DE APH CLINICO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/06/2019 06:30;Não
2019-06038307-5;(BM) 2019-025676559-001;01/06/2019 10:00;ESTRADA ESTRADA GLORIA/DELFINOPOLIS, Nº S/N - SAO JOAO BATISTA DO GLORIA;-20.581.111;-46.539.167;W03000 - SOLICITANTE ENCONTRADO - PROVIDENCIA DISPENSADA (C) (Prioridade: 3 - Baixa);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/06/2019 21:15;Não
2019-06039352-5;(BM) 2019-025681207-001;01/06/2019 12:06;RUA BRANDOES, Nº S/N - CENTRO - PASSOS;-207.234.332;-466.053.877;V02202 - VITIMA DE CHOQUE DE MOTOCICLETA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/06/2019 23:27;Não
2019-06043049-0;(BM) 2019-025725490-001;01/06/2019 18:12;RUA PIRAPORA, Nº S/N - NOSSA SENHORA DE FATIMA - PASSOS;-206.990.937;-466.145.222;O04012 - INCENDIO EM LOTE VAGO (AREA URBANA) (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/06/2019 21:15;Não
2019-06048431-0;(BM) 2019-025774374-002;02/06/2019 01:21;AVENIDA BRASIL, Nº S/N - PENHA - PASSOS;-207.151.056;-466.157.597;S05103 - CHOQUE DE AUTOMOVEL (CARRO, CAMIONETA, CAMINHONETE) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495 / UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/06/2019 23:34;Não
2019-06048902-5;(BM) 2019-025778620-001;02/06/2019 02:12;RUA JUIZ DE FORA, Nº 923 - COHAB 3 - PASSOS;-207.055.756;-466.252.061;V01023 - VITIMA DE SINCOPE (DESMAIO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/06/2019 23:34;Não
2019-06049944-0;;02/06/2019 05:11;PRACA DUQUE CAXIAS, Nº S/N - SANTA TEREZA - BELO HORIZONTE;-199.157.476;-439.173.913;X03000 - EMPENHO ADMINISTRATIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01160;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/06/2019 23:32;Não
2019-06051227-2;(BM) 2019-025865222-001;02/06/2019 09:49;PRACA FRANCISCO SALLES, Nº S/N - BELO HORIZONTE - PASSOS;-20.725.935;-466.032.455;V01018 - VITIMA DE MAL NAO DEFINIDO (DISTURBIO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR08842;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/06/2019 23:34;Não
2019-06054326-0;(BM) 2019-025841628-001;02/06/2019 16:01;RUA ORLANDO ADAO CARNEIRO, Nº S/N - RECANTO DA TEKA - PASSOS;-207.463.089;-465.959.647;O04012 - INCENDIO EM LOTE VAGO (AREA URBANA) (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/06/2019 16:29;Não
2019-06055891-0;(BM) 2019-025857947-001;02/06/2019 18:24;RUA GONCALVES DIAS, Nº 397 - SAO BENEDITO - PASSOS;-207.177.897;-466.042.988;V01007 - VITIMA COM DISPNEIA (FALTA DE AR) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/06/2019 23:34;Não
