Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2019-05269276-4;(BM) 2019-014938484-001;01/04/2019 07:24;RUA OTAVIO RODRIGUES VASCONCELOS, Nº 499 - SAO JOAO - PASSOS;-207.353.076;-466.088.328;V01999 - OUTROS TIPOS DE APH CLINICO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/04/2019 07:58;Não
2019-05270242-0;(BM) 2019-014947250-001;01/04/2019 09:05;RUA LIMOEIRO, Nº 59 - SERRA DAS BRISAS - PASSOS;-207.335.151;-465.923.853;V01999 - OUTROS TIPOS DE APH CLINICO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/04/2019 12:14;Não
2019-05270370-0;(BM) 2019-014953940-001;01/04/2019 09:15;RODOVIA MG 050, Nº S/N - PASSOS;-207.394.089;-466.006.199;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF00295;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;11/04/2019 09:16;Não
2019-05270664-0;(BM) 2019-014959934-001;01/04/2019 09:41;RODOVIA MG 050, Nº S/N - PASSOS;-207.394.089;-466.006.199;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF00295;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;11/04/2019 09:16;Não
2019-05270909-6;(BM) 2019-014971168-001;01/04/2019 10:02;RUA AGUAS MARINHAS, Nº 1121 - ACLIMACAO - PASSOS;-20.752.083;-466.024.473;V01999 - OUTROS TIPOS DE APH CLINICO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/04/2019 12:14;Não
2019-05270998-6;(BM) 2019-014963161-001;01/04/2019 10:09;RUA DEPUTADO LOURENCO DE ANDRADE, Nº 714 - CENTRO - PASSOS;-20.713.656;-466.089.615;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF00295;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;11/04/2019 09:16;Não
2019-05271780-7;(BM) 2019-014972777-001;01/04/2019 11:07;RUA TUPIS, Nº 159 - CANDEIAS - PASSOS;-207.204.946;-466.157.127;V01999 - OUTROS TIPOS DE APH CLINICO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/04/2019 12:13;Não
2019-05272687-7;(BM) 2019-014992897-001;01/04/2019 12:49;AVENIDA AROUCA, Nº S/N - CENTRO - PASSOS;-207.145.702;-466.081.422;V01999 - OUTROS TIPOS DE APH CLINICO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/04/2019 14:36;Não
2019-05273153-8;(BM) 2019-014994407-001;01/04/2019 13:35;AVENIDA JUCA STOCKLER, Nº 1777 - MONSENHOR MESSIAS - PASSOS;-20.738.479;-466.002.555;V02502 - VITIMA DE QUEDA (MOTOCICLISTA) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/04/2019 14:08;Não
2019-05273291-1;(BM) 2019-015006974-001;01/04/2019 13:47;RODOVIA MG 050, Nº 1064 - SERRA VERDE - PASSOS;-207.368.573;-465.883.998;S06002 - CAPTURA DE ANIMAL SILVESTRE PERIGOSO / AGRESSIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/04/2019 14:44;Não
2019-05273516-0;(BM) 2019-015000782-001;01/04/2019 14:07;RUA ARISTEU INACIO ANDRADE ROSA, Nº 129 - JARDIM CANADA - PASSOS;-207.475.531;-466.059.801;V01999 - OUTROS TIPOS DE APH CLINICO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/04/2019 14:38;Não
2019-05273797-0;(BM) 2019-015010790-001;01/04/2019 14:27;RUA SAFIRA, Nº 212 - ACLIMACAO - PASSOS;-207.506.307;-465.970.597;V01999 - OUTROS TIPOS DE APH CLINICO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/04/2019 14:53;Não
2019-05275281-9;(BM) 2019-015042244-001;01/04/2019 16:01;FAZENDA VARGEM DOS PINHEIROS, Nº S/N - CARMO DO RIO CLARO;-208.503.784;-462.334.389;S04007 - BUSCA E SALVAMENTO DE PESSOA PERDIDA / DESAPARECIDA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/04/2019 00:36;Não
2019-05276229-4;(BM) 2019-015047942-001;01/04/2019 17:07;RUA SARDINHA, Nº 107 - RECANTO DEL REI - PASSOS;-207.284.218;-465.968.403;V03019 - VITIMA DE QUEDA DE ALTURA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/04/2019 17:35;Não
2019-05276577-0;(BM) 2019-015053818-001;01/04/2019 17:36;RUA ALFERES JOAO PIMENTA DE ABREU, Nº 45 - EXPOSICAO - PASSOS;-207.312.725;-466.069.435;V01999 - OUTROS TIPOS DE APH CLINICO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/04/2019 18:02;Não
2019-05276894-3;(BM) 2019-015058810-001;01/04/2019 18:03;RUA DOUTOR JOAO BRAULIO, Nº S/N - CENTRO - PASSOS;-207.220.905;-466.061.616;V02502 - VITIMA DE QUEDA (MOTOCICLISTA) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/04/2019 18:56;Não
