Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2019-06429352-8;;01/07/2019 06:49;RUA MEDICOS, Nº 460 - BELO HORIZONTE - PASSOS;-20.729.147;-466.030.531;V02408 - VITIMA DE COLISAO ENTRE AUTOMOVEL X MOTOCICLETA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;ATENPO-ATENDIDA POR OUTROS ÓRGÃOS;Classificada;01/07/2019 07:00;Não
2019-06431508-8;(BM) 2019-031135378-001;01/07/2019 10:13;RODOVIA BR 464 SAO JOAO BATISTA DO GLORIA / DELFINOPOLIS, Nº S/N - SAO JOAO BATISTA DO GLORIA;-206.197.406;-465.240.295;V02301 - VITIMA DE CAPOTAMENTO DE AUTOMOVEL (CARRO / CAMINHONETE) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565 / ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/07/2019 11:41;Não
2019-06433686-7;(BM) 2019-031155600-001;01/07/2019 13:39;AVENIDA DONA LIQUINHA SILVEIRA, Nº 253 - COHAB 1 - PASSOS;-207.129.987;-466.227.693;V01020 - VITIMA COM PARADA CARDIORRESPIRATORIA / INFARTO (IAM) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/07/2019 06:51;Não
2019-06437285-8;(BM) 2019-031220768-001;01/07/2019 17:41;AVENIDA SABIA, Nº S/N - PARQUE DA FAZENDA - PASSOS;-207.371.994;-466.090.079;O04012 - INCENDIO EM LOTE VAGO (AREA URBANA) (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/07/2019 16:59;Não
2019-06437768-1;(BM) 2019-031221540-001;01/07/2019 18:14;PRACA GERALDO DA SILVA MAIA, Nº S/N - CENTRO - PASSOS;-207.203.781;-466.076.768;P02001 - VISTORIA EM HIDRANTE (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS0495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/07/2019 16:59;Não
2019-06442265-0;(BM) 2019-031289012-002;02/07/2019 05:06;RUA SANTA CASA, Nº 164 - SANTA CASA - PASSOS;-207.124.709;-466.110.249;V01006 - VITIMA COM DIFICULDADE DE LOCOMOCAO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/COMANDANTE(PASSOS);1193;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/07/2019 20:29;Não
2019-06442267-5;(BM) 2019-031289094-001;02/07/2019 05:08;AVENIDA EXPEDICIONARIOS, Nº 1889 - NOVO MUNDO - PASSOS;-207.242.962;-465.884.537;V01003 - VITIMA COM CRISE CONVULSIVA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/07/2019 06:50;Não
2019-06442893-2;(BM) 2019-031297482-001;02/07/2019 07:30;RUA DOUTOR BERNARDINO VIEIRA, Nº S/N - CENTRO - CONCEICAO DA APARECIDA;-210.939.097;-462.032.774;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/07/2019 10:00;Não
2019-06444491-0;(BM) 2019-031319155-001;02/07/2019 10:02;AVENIDA GOVERNADOR AURELIANO CHAVES, Nº 434 - JARDIM DO TREVO - ALPINOPOLIS;-208.610.282;-463.807.379;P01002 - VISTORIA DE LIBERACAO / EMISSAO DE AVCB (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/07/2019 11:37;Não
2019-06444933-6;(BM) 2019-031327123-001;02/07/2019 10:43;RUA DOMINGOS LOPES DA SILVA, Nº 368 - FLAMBOYANT - PASSOS;-207.560.434;-466.026.473;S06001 - SALVAMENTO DE ANIMAL EM RISCO / PERIGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/07/2019 11:38;Não
