Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2018-02494876-3;(BM) 2018-033870651-001;01/08/2018 09:31;AREA VERDE RUA CANDELARIA - BAIRRO JARDIM SATELITE, Nº S/N - PASSOS;-20.714.358;-466.174.917;S06006 - EXTERMINIO DE INSETOS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABT00816;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/08/2018 08:37;Não
2018-02495674-4;(BM) 2018-033872109-001;01/08/2018 10:45;PRACA GERALDO DA SILVA MAIA, Nº S/N - CENTRO - PASSOS;-207.203.781;-466.076.768;W03000 - SOLICITANTE ENCONTRADO - PROVIDENCIA DISPENSADA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR08842;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;05/08/2018 08:58;Não
2018-02495791-8;(BM) 2018-033941383-001;01/08/2018 10:58;RUA BRIGADEIRO WILSON ABREU NOGUEIRA, Nº S/N - JARDIM PINHEIROS - PASSOS;-207.242.921;-466.216.938;V01018 - VITIMA DE MAL NAO DEFINIDO (DISTURBIO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR08842;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;05/08/2018 08:57;Não
2018-02495953-8;(BM) 2018-033876830-001;01/08/2018 11:13;RUA MONJOLO, Nº 411 - CASARAO - PASSOS;-207.187.324;-465.865.582;V01999 - OUTROS TIPOS DE APH CLINICO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR08842;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;05/08/2018 08:57;Não
2018-02497570-0;(BM) 2018-033916559-001;01/08/2018 14:14;AVENIDA JUCA STOCKLER, Nº 1530 - PASSOS;-207.360.983;-466.013.501;Q03999 - OUTROS TIPOS DE TREINAMENTO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);BM1525005;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;05/08/2018 08:58;Não
2018-02498172-2;(BM) 2018-033912156-001;01/08/2018 15:09;RUA TURMALINA, Nº 1 - ACLIMACAO - PASSOS;-207.537.764;-466.022.092;P01002 - VISTORIA DE LIBERACAO / EMISSAO DE AVCB (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;10/08/2018 19:29;Não
2018-02498280-5;(BM) 2018-033919697-001;01/08/2018 15:16;AVENIDA ARLINDO FIGUEIREDO, Nº S/N - JARDIM CIDADE - PASSOS;-207.288.028;-466.237.158;P03001 - PERIGO DE DERRAPAGEM (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;05/08/2018 08:58;Não
2018-02499283-9;(BM) 2018-033941039-001;01/08/2018 16:42;AVENIDA JUCA STOCKLER, Nº 1530 - PASSOS;-207.360.983;-466.013.501;W06000 - TESTE (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);BM1525005;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;05/08/2018 08:57;Não
2018-02500014-8;(BM) 2018-033954460-001;01/08/2018 17:49;RUA MONTES CLAROS, Nº 512 - COHAB 3 - PASSOS;-207.058.234;-466.264.792;V01999 - OUTROS TIPOS DE APH CLINICO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR08842;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;05/08/2018 08:57;Não
2018-02501516-1;(BM) 2018-033968514-001;01/08/2018 20:14;RUA OSVALDO BATISTA BONFIM, Nº S/N - SERRA VERDE - PASSOS;-207.411.555;-465.925.859;S06005 - CAPTURA DE INSETOS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABT00816;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;05/08/2018 08:58;Não
