Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2018-03173668-4;(BM) 2018-043844179-001;01/10/2018 13:22;RUA DOUTOR JOAO BRAULIO, Nº S/N - CENTRO - PASSOS;-207.220.905;-466.061.616;V03018 - VITIMA DE QUEDA DA PROPRIA ALTURA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/10/2018 13:36;Não
2018-03178139-0;(BM) 2018-043925755-001;01/10/2018 19:37;RUA LAVRAS, Nº 52 - MARIO MAGALHAES - PASSOS;-207.226.002;-466.121.337;S06005 - CAPTURA DE INSETOS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);UR0565 / ABTS10495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/10/2018 20:40;Não
2018-03181598-6;(BM) 2018-043987575-001;02/10/2018 07:52;PRACA JOAO BARBOSA SOBRINHO, Nº 76 - CENTRO - CONCEICAO DA APARECIDA;-210.942.871;-46.204.619;P01002 - VISTORIA DE LIBERACAO / EMISSAO DE AVCB (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2018 09:51;Não
2018-03182840-5;(BM) 2018-043995803-001;02/10/2018 09:50;RUA MARECHAL DEODORO, Nº S/N - JARDIM SAO JOSE - CARMO DO RIO CLARO;-209.685.701;-461.126.152;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2018 10:40;Não
2018-03182878-8;(BM) 2018-043995922-001;02/10/2018 09:56;RUA JOSE MERCHIORATO, Nº 161 - SANTA CASA - PASSOS;-2.071.217;-466.126.645;S06005 - CAPTURA DE INSETOS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);APP00980;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2018 10:41;Não
2018-03183323-9;(BM) 2018-044001349-001;02/10/2018 10:37;AVENIDA EXPEDICIONARIOS, Nº 1108 - JARDIM COLEGIO DE PASSOS - PASSOS;-207.229.361;-465.961.159;S06002 - CAPTURA DE ANIMAL SILVESTRE PERIGOSO / AGRESSIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);APP00980;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2018 11:17;Não
2018-03183359-6;(BM) 2018-043999660-001;02/10/2018 10:42;RUA JOSE JACINTO RIBEIRO, Nº 501 - JARDIM SALUM - ALPINOPOLIS;-208.561.727;-463.928.689;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2018 11:35;Não
2018-03184821-1;(BM) 2018-044048762-001;02/10/2018 13:33;PRACA BARAO DE CAMBUI, Nº 84 - CENTRO - CASSIA;-205.838.176;-469.215.568;P01002 - VISTORIA DE LIBERACAO / EMISSAO DE AVCB (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2018 15:53;Não
2018-03185982-6;(BM) 2018-044067678-001;02/10/2018 15:11;RUA PADRE DONIZETTI TAVARES DE LIMA, Nº 123 - CASSIA;-20.584.782;-469.184.468;P01002 - VISTORIA DE LIBERACAO / EMISSAO DE AVCB (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2018 17:22;Não
2018-03186745-6;(BM) 2018-044060858-001;02/10/2018 16:13;AVENIDA JOSE CAETANO DE ANDRADE, Nº 979 - MUARAMA - PASSOS;-207.304.027;-466.141.118;V03020 - VITIMA DE QUEIMADURA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);ABTS10495 / UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2018 16:54;Não
2018-03187508-6;(BM) 2018-044072720-001;02/10/2018 17:20;RUA ESPIRITO SANTO, Nº 227 - BELA VISTA - PASSOS;-207.171.779;-465.977.582;S06001 - SALVAMENTO DE ANIMAL EM RISCO / PERIGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);APP00980;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2018 18:07;Não
2018-03188018-2;(BM) 2018-044084440-001;02/10/2018 18:08;RUA GUAXUPE / RUA CAMPANARIO - PASSOS;-207.081.796;-46.628.067;V02408 - VITIMA DE COLISAO ENTRE AUTOMOVEL X MOTOCICLETA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2018 19:01;Não
2018-03188896-2;(BM) 2018-044089050-001;02/10/2018 19:26;RUA MARIA CONCEICAO DE LIMA, Nº S/N - SANTA CASA - PASSOS;-2.070.999;-466.086.488;S06006 - EXTERMINIO DE INSETOS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);APP00980;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;02/10/2018 21:20;Não
2018-03190246-0;(BM) 2018-044106770-001;02/10/2018 21:40;AVENIDA ARLINDO FIGUEIREDO, Nº S/N - JARDIM CIDADE - PASSOS;-207.288.028;-466.237.158;V01999 - OUTROS TIPOS DE APH CLINICO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/10/2018 03:55;Não
2018-03192747-6;(BM) 2018-044143333-001;03/10/2018 07:46;RODOVIA MG 050, Km 352 - SERRA DAS BRISAS - PASSOS;-20.736.716;-465.907.121;V01009 - VITIMA COM DOR NA COLUNA VERTEBRAL (COSTAS) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/10/2018 08:29;Não
2018-03193151-1;(BM) 2018-044147595-001;03/10/2018 08:30;RUA RIO DE JANEIRO, Nº 248 - BELA VISTA - PASSOS;-207.175.612;-465.970.694;V01009 - VITIMA COM DOR NA COLUNA VERTEBRAL (COSTAS) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/10/2018 09:06;Não
2018-03196487-9;(BM) 2018-044199550-001;03/10/2018 14:22;RUA ALPINOPOLIS, Nº 215 - PASSOS;-207.111.474;-466.147.758;P01002 - VISTORIA DE LIBERACAO / EMISSAO DE AVCB (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/10/2018 14:41;Não
2018-03197995-5;(BM) 2018-044232788-001;03/10/2018 16:29;RUA ETIOPIA, Nº 291 - SAO BENEDITO - PASSOS;-207.204.302;-466.017.889;V01999 - OUTROS TIPOS DE APH CLINICO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/10/2018 19:59;Não
2018-03199128-2;(BM) 2018-044245382-001;03/10/2018 18:04;RUA TURQUESA, Nº S/N - ACLIMACAO - PASSOS;-207.543.874;-465.989.522;V01999 - OUTROS TIPOS DE APH CLINICO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/10/2018 19:58;Não
2018-03199783-8;(BM) 2018-044259423-001;03/10/2018 19:03;AVENIDA JUCA STOCKLER, Nº 1530 - PASSOS;-207.360.983;-466.013.501;Q03999 - OUTROS TIPOS DE TREINAMENTO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);APP00980;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/10/2018 20:00;Não
2018-03199851-6;(BM) 2018-044259843-002;03/10/2018 19:10;AVENIDA COMENDADOR FRANCISCO A MAIA, Nº S/N - CENTRO - PASSOS;-207.188.391;-466.117.583;V03999 - OUTROS TIPOS DE APH DE TRAUMAS DIVERSOS   (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565 / ABTS10495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/10/2018 19:58;Não
2018-03201184-0;(BM) 2018-044279650-001;03/10/2018 21:34;AVENIDA PENHA, Nº 265 - PENHA - PASSOS;-207.153.343;-466.216.903;V01018 - VITIMA DE MAL NAO DEFINIDO (DISTURBIO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/10/2018 22:19;Não
2018-03202397-6;(BM) 2018-044296748-001;04/10/2018 00:56;AVENIDA COMENDADOR FRANCISCO A MAIA, Nº 2100 - CANDEIAS - PASSOS;-207.180.265;-466.112.121;V01010 - VITIMA COM DOR PRECORDIAL (PEITO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/10/2018 01:23;Não
2018-03203683-0;(BM) 2018-044310392-001;04/10/2018 06:42;RODOVIA MGC 146, Km 352 - PASSOS;-206.587.173;-465.358.137;P03002 - PERIGO DE ELETROCUSSAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS10495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/10/2018 07:28;Não
2018-03204173-0;(BM) 2018-044341848-001;04/10/2018 07:59;RUA ARARAS, Nº S/N - VILA ROMANA - PASSOS;-207.430.824;-466.115.015;V02408 - VITIMA DE COLISAO ENTRE AUTOMOVEL X MOTOCICLETA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;08/10/2018 09:20;Não
2018-03205482-0;(BM) 2018-044340568-001;04/10/2018 10:17;AVENIDA AVELINO SOARES DE RESENDE, Nº 79 - CENTRO - SAO JOAO BATISTA DO GLORIA;-206.356.869;-465.058.478;P01002 - VISTORIA DE LIBERACAO / EMISSAO DE AVCB (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;08/10/2018 18:03;Não
2018-03205697-6;(BM) 2018-044341220-001;04/10/2018 10:38;AVENIDA JUCA STOCKLER, Nº 1530 - PASSOS;-207.360.983;-466.013.501;Q03999 - OUTROS TIPOS DE TREINAMENTO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);APP00980;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;08/10/2018 09:20;Não
2018-03205796-8;(BM) 2018-044341679-001;04/10/2018 10:51;RUA DOUTOR FREITAS, Nº S/N - CENTRO - SAO JOAO BATISTA DO GLORIA;-206.318.272;-465.063.581;P01002 - VISTORIA DE LIBERACAO / EMISSAO DE AVCB (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;08/10/2018 18:03;Não
2018-03207485-9;(BM) 2018-044368342-001;04/10/2018 14:03;RUA OPERARIOS, Nº 499 - SANTA RITA - PASSOS;-207.320.345;-466.096.007;O03003 - VAZAMENTO DE GLP / GAS NATURAL (COZINHA) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);APP00980;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;08/10/2018 09:20;Não
2018-03208408-3;(BM) 2018-044388512-001;04/10/2018 15:22;RODOVIA MG 050, Nº S/N - PASSOS;-207.394.089;-466.006.199;P02002 - VISTORIA EM RISCO DE QUEDA DE ARVORE (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);APP00980;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;08/10/2018 09:20;Não
