Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2018-02840926-5;(BM) 2018-039055292-001;01/09/2018 08:34;AVENIDA JUCA STOCKLER, Nº 1530 - PASSOS;-207.360.983;-466.013.501;Q03999 - OUTROS TIPOS DE TREINAMENTO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APP00980;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/09/2018 12:28;Não
2018-02842119-4;(BM) 2018-039048325-001;01/09/2018 11:08;RUA ITAMOGI, Nº 110 - PASSOS;-207.098.344;-466.317.482;V03018 - VITIMA DE QUEDA DA PROPRIA ALTURA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR08842;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/09/2018 12:12;Não
2018-02842156-0;(BM) 2018-039048510-001;01/09/2018 11:10;AVENIDA JK, Nº S/N - MONSENHOR MESSIAS - PASSOS;-207.370.331;-465.949.079;Q02999 - OUTROS TIPOS DE PALESTRAS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/09/2018 12:28;Não
2018-02843458-5;(BM) 2018-039067400-002;01/09/2018 14:17;RUA VEREADORA ANTONINA LEMOS DE PADUA, Nº 238 - COHAB 4 - PASSOS;-207.192.306;-466.327.882;O02001 - INCENDIO EM RESIDENCIA/HABITACAO UNIFAMILIAR (CASA) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);ABTS10495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/09/2018 15:35;Não
2018-02846104-9;(BM) 2018-039101068-001;01/09/2018 18:56;RUA PARAGUAI, Nº 135 - CANJERANUS - PASSOS;-207.096.691;-466.053.742;V03003 - VITIMA DE AGRESSAO FISICA COM ARMA BRANCA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR08842;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/09/2018 19:26;Não
2018-02847879-5;(BM) 2018-039119618-001;01/09/2018 21:44;AVENIDA JUCA STOCKLER, Nº 1530 - PASSOS;-207.360.983;-466.013.501;V02102 - VITIMA DE ATROPELAMENTO POR MOTOCICLETA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR08842;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;01/09/2018 22:21;Não
2018-02852371-0;(BM) 2018-039172857-001;02/09/2018 09:30;AVENIDA JK, Nº S/N - MONSENHOR MESSIAS - PASSOS;-207.370.331;-465.949.079;P03999 - OUTROS TIPOS DE PCI / PCA   (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APP00980;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/09/2018 16:07;Não
2018-02853316-7;(BM) 2018-039181334-001;02/09/2018 12:05;AVENIDA ANTONIO DIAS MACHADO, Nº S/N - DISTRITO INDUSTRIAL 2 - PASSOS;-207.350.957;-466.481.407;O04012 - INCENDIO EM LOTE VAGO (AREA URBANA) (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS10495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/09/2018 16:10;Não
2018-02854066-7;(BM) 2018-039191067-001;02/09/2018 14:01;AVENIDA JUCA STOCKLER, Nº 1530 - PASSOS;-207.360.983;-466.013.501;V01023 - VITIMA DE SINCOPE (DESMAIO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR08842;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/09/2018 16:09;Não
2018-02854961-4;(BM) 2018-039215999-001;02/09/2018 15:47;RODOVIA MG 050, Km 369 - ITAU DE MINAS;-207.387.948;-467.366.486;O02031 - INCENDIO EM MAQUINARIO AGRICOLA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);ABTS10495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/09/2018 16:09;Não
2018-02856185-7;(BM) 2018-039220530-001;02/09/2018 17:56;RUA IPIRANGA, Nº 246 - VILA RICA - PASSOS;-207.254.308;-465.958.809;V01018 - VITIMA DE MAL NAO DEFINIDO (DISTURBIO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR08842;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/09/2018 16:08;Não
2018-02858027-7;(BM) 2018-039250070-001;02/09/2018 21:04;AVENIDA CHICO XAVIER, Nº S/N - JARDIM PLANALTO - PASSOS;-207.192.094;-466.273.087;O04012 - INCENDIO EM LOTE VAGO (AREA URBANA) (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS10495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/09/2018 16:10;Não
2018-02864909-0;(BM) 2018-039383665-001;03/09/2018 17:08;AVENIDA COMENDADOR FRANCISCO A MAIA, Nº S/N - CENTRO - PASSOS;-207.188.391;-466.117.583;W04000 - NADA CONSTATADO (C) (Prioridade: 3 - Baixa);1CIA IND/2CIA/1PEL(PASSOS);UR08842;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;08/09/2018 10:39;Não
2018-02864948-2;(BM) 2018-039382385-001;03/09/2018 17:11;RUA AURORA, Nº S/N - BELO HORIZONTE - PASSOS;-207.250.571;-466.025.658;V02408 - VITIMA DE COLISAO ENTRE AUTOMOVEL X MOTOCICLETA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR08842;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/09/2018 16:07;Não
2018-02864988-7;(BM) 2018-039388157-001;03/09/2018 17:15;RUA JOSE MERCHIORATO, Nº 504 - SANTA CASA - PASSOS;-207.110.102;-466.096.433;V03019 - VITIMA DE QUEDA DE ALTURA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR08842;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;08/09/2018 10:39;Não
2018-02866253-1;(BM) 2018-039392666-001;03/09/2018 19:01;RUA DOM BOSCO, Nº 99 - CANJERANUS - PASSOS;-207.110.068;-466.029.467;V01018 - VITIMA DE MAL NAO DEFINIDO (DISTURBIO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR08842;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;08/09/2018 10:39;Não
2018-02866476-6;(BM) 2018-039396545-001;03/09/2018 19:20;RUA RORAIMA, Nº 161 - CANJERANUS - PASSOS;-207.136.247;-46.601.754;S06005 - CAPTURA DE INSETOS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);UR08842;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/09/2018 16:09;Não
2018-02866582-3;(BM) 2018-039393933-001;03/09/2018 19:28;AVENIDA ARLINDO FIGUEIREDO, Nº S/N - JARDIM CIDADE - PASSOS;-207.288.028;-466.237.158;O04012 - INCENDIO EM LOTE VAGO (AREA URBANA) (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS10495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;08/09/2018 10:39;Não
2018-02868662-1;(BM) 2018-039423370-001;03/09/2018 23:10;RUA ANA CANDIDA DE JESUS, Nº 390 - JARDIM ITALIA - PASSOS;-207.509.994;-466.032.584;V01999 - OUTROS TIPOS DE APH CLINICO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR08842;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/09/2018 16:07;Não
2018-02870167-5;(BM) 2018-039449250-001;04/09/2018 07:06;RUA DEZOITO DE SETEMBRO, Nº 114 - JARDIM SATELITE - PASSOS;-207.146.113;-466.209.037;V02408 - VITIMA DE COLISAO ENTRE AUTOMOVEL X MOTOCICLETA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR08842;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/09/2018 16:10;Não
2018-02870446-9;(BM) 2018-039476462-001;04/09/2018 07:50;SITIO SANTA BARBARA - BAIRRO RURAL MACUCO - WALTER APARECIDO DA SILVA, Nº S/N - CONCEICAO DA APARECIDA;-21.143.908;-46.259.146;P01001 - VISTORIA DE FISCALIZACAO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/09/2018 11:00;Não
2018-02872462-6;(BM) 2018-039483163-001;04/09/2018 11:27;AVENIDA JUCA STOCKLER, Nº 3086 - ACLIMACAO - PASSOS;-207.513.455;-465.968.081;P01002 - VISTORIA DE LIBERACAO / EMISSAO DE AVCB (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/09/2018 11:37;Não
2018-02874478-7;(BM) 2018-039532077-001;04/09/2018 14:50;AVENIDA EXPEDICIONARIOS, Nº S/N - SAO BENEDITO - PASSOS;-207.219.722;-466.003.372;P02001 - VISTORIA EM HIDRANTE (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS10495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/09/2018 16:06;Não
2018-02877263-7;(BM) 2018-039566002-001;04/09/2018 18:45;RUA BARAO DE PASSOS, Nº S/N - CANJERANUS - PASSOS;-207.132.761;-466.005.188;V02103 - VITIMA DE ATROPELAMENTO POR AUTOMOVEL (CARRO / CAMINHONETE) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR08842;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/09/2018 19:58;Não
2018-02878399-4;(BM) 2018-039586150-001;04/09/2018 20:37;RUA JACY A SACRAMENTO, Nº 284 - PARQUE DAS AROEIRAS - PASSOS;-207.232.698;-466.275.905;S06002 - CAPTURA DE ANIMAL SILVESTRE PERIGOSO / AGRESSIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APP00980;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/09/2018 22:47;Não
2018-02879115-0;(BM) 2018-039594811-001;04/09/2018 21:59;AVENIDA DONA LIQUINHA SILVEIRA, Nº 1801 - NOVA CALIFORNIA - PASSOS;-207.008.499;-466.172.542;V02502 - VITIMA DE QUEDA (MOTOCICLISTA) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR08842;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/09/2018 22:46;Não
2018-02880878-0;(BM) 2018-039625539-001;05/09/2018 06:22;RUA ISBELA LEMOS DE MORAIS, Nº S/N - JARDIM ITALIA - PASSOS;-207.457.061;-466.041.374;V01020 - VITIMA COM PARADA CARDIORRESPIRATORIA / INFARTO (IAM) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR08842;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;05/09/2018 07:35;Não
2018-02881956-7;(BM) 2018-039634830-001;05/09/2018 08:56;AVENIDA JUCA STOCKLER, Nº 1530 - PASSOS;-207.360.983;-466.013.501;Q03001 - TREINAMENTO DE COMBATE A INCENDIO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS10495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;05/09/2018 09:50;Não
2018-02885193-9;(BM) 2018-039695800-001;05/09/2018 14:16;RODOVIA MG 050, Nº S/N - PASSOS;-207.394.089;-466.006.199;V02202 - VITIMA DE CHOQUE DE MOTOCICLETA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR08842;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;05/09/2018 17:50;Não
2018-02885971-2;(BM) 2018-039725877-001;05/09/2018 15:16;RUA DOUTOR CARVALHO, Nº S/N - PASSOS;-207.375.214;-466.013.809;S06007 - CORTE / PODA DE ARVORE COM RISCO IMINENTE DE QUEDA (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APP00980;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;05/09/2018 17:49;Não
2018-02886357-0;(BM) 2018-039711412-001;05/09/2018 15:45;RUA ANTONIO LUIZ DE FARIA, Nº 440 - JARDIM ITALIA - PASSOS;-20.747;-46.603.221;V01999 - OUTROS TIPOS DE APH CLINICO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR08842;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;05/09/2018 16:57;Não
2018-02887891-6;(BM) 2018-039737358-001;05/09/2018 17:55;AVENIDA EXPEDICIONARIOS, Nº S/N - SAO BENEDITO - PASSOS;-207.219.722;-466.003.372;P02001 - VISTORIA EM HIDRANTE (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APP00980;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;05/09/2018 18:06;Não
2018-02887988-6;(BM) 2018-039739658-001;05/09/2018 18:07;AVENIDA EXPEDICIONARIOS, Nº S/N - SAO BENEDITO - PASSOS;-207.219.722;-466.003.372;P02001 - VISTORIA EM HIDRANTE (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APP00980;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;05/09/2018 18:22;Não
2018-02888184-4;(BM) 2018-039742911-001;05/09/2018 18:22;AVENIDA EXPEDICIONARIOS, Nº S/N - SAO BENEDITO - PASSOS;-207.219.722;-466.003.372;P02001 - VISTORIA EM HIDRANTE (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APP00980;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;05/09/2018 18:43;Não
2018-02889175-9;(BM) 2018-039758300-001;05/09/2018 19:52;RUA JAIME GOMES, Nº 150 - CENTRO - PASSOS;-207.186.213;-466.107.299;S06005 - CAPTURA DE INSETOS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS10495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;05/09/2018 21:04;Não
2018-02890437-0;(BM) 2018-039773587-001;05/09/2018 22:11;RUA CARAN, Nº 195 - PENHA - PASSOS;-207.156;-466.249.563;O04012 - INCENDIO EM LOTE VAGO (AREA URBANA) (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS10495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;05/09/2018 22:27;Não
2018-02891244-2;(BM) 2018-039787762-001;06/09/2018 00:10;RUA BELMIRA OSORIO LEMOS, Nº 240 - PASSOS;-207.449.588;-466.018.032;V01018 - VITIMA DE MAL NAO DEFINIDO (DISTURBIO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR08842;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;06/09/2018 00:36;Não
2018-02892749-4;(BM) 2018-039811462-001;06/09/2018 08:07;AVENIDA AROUCA, Nº S/N - CENTRO - PASSOS;-207.145.702;-466.081.422;V02408 - VITIMA DE COLISAO ENTRE AUTOMOVEL X MOTOCICLETA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR08842;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;08/09/2018 03:57;Não
2018-02893544-7;(BM) 2018-039825689-001;06/09/2018 09:29;AVENIDA PENHA, Nº S/N - PENHA - PASSOS;-207.152.121;-466.225.239;P02001 - VISTORIA EM HIDRANTE (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);UR08842;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;07/09/2018 02:47;Não
2018-02893767-1;(BM) 2018-039825754-001;06/09/2018 09:52;RUA DAVID ANDRADE, Nº 649 - BOM JESUS DA PENHA;-210.152.254;-465.242.726;P01002 - VISTORIA DE LIBERACAO / EMISSAO DE AVCB (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;06/09/2018 11:46;Não
2018-02898785-0;(BM) 2018-039922588-001;06/09/2018 17:44;AVENIDA PERIMETRAL, Nº S/N - PARQUE DA ESTACAO - PASSOS;-207.053.989;-466.083.703;O04003 - INCENDIO EM PRODUCAO AGRICOLA / PASTO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABTS10495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;08/09/2018 03:57;Não
